11843, 6.9, L. 3535
11844, 7.7, B. 2175
11845, 8.2, B. 2186
11846, 7.5, B. 2181
11847, 6.3, Ll. 17276
11848, 9.7, 
11849, 5.8, 
11850, 8.5, B. 2183
11851, 8, L. 3500
11852, 4.4, 
11853, 7.2, L. 3516
11854, 7.5, ZC. 3300
11855, 8, B. 2185
11856, 6.3, L. 3506
11857, 7.0, L. 3502
11858, 7.7, ZC. 3314
11859, 6.7, Ll. 17302
11860, 9.2, OA. 8952
11861, 7.7, P. 169
11862, 8.5, L. 3576
11863, 8.2, L. 3581
11864, 6.5, L. 3503
11865, 8, T. 3810
11866, 4.4, 
11867, 7.5, Ll. 17311
11868, 8.7, OA. 8962
11869, 7.2, L. 3517
11870, 8, St. 4615
11871, 8, ZC. 3342
11872, 7.5, L. 3509
11873, 7.2, L. 3512
11874, 9.5, 
11875, 8.5, G. 909
11876, 5.6, Ll. 17318
11877, 7.0, L. 3540
11878, 7.7, ZC. 3363
11879, 8.5, B. 2195
11880, 9.7, ZC. 3372
11881, 7.7, Ll. 17333
11882, 7.2, L. 3518
11883, 8, L. 3511
