20557, 6.8, L. (6250)
20558, 8.2, L. 6240
20559, 8.2, B. 5198
20560, 8, ZC. 186
20561, 6.8, L. 6238
20562, 6.2, L. 6253
20563, 7.5, Ll. 27589
20564, 8, B. 5208
20565, 7.7, L. 6248
20566, 7, T. 7069
20567, 7.7, B. 5203
20568, 7.1, L. 6227
20569, 9, ZC. 215
20570, 4.5, 
20571, 6.2, B. 5207
20572, 3.6, 
20573, 8.7, OA. 14317
20574, 8.2, M. 1283
20575, 10, 
20576, 8, B. 5212
20577, 6.9, L. 6249
20578, 8.5, Ll. 27606
20579, 7.1, L. 6234
20580, 6.6, L. 6241
20581, 8.5, OA. 14330
20582, 8, ZC. 269
20583, 7.5, B. 5214
20584, 7.2, L. 6258
20585, 8, ZC. 274
20586, 8.2, ZC. 276
20587, 7, B. 5213
20588, 9.5, ZC. 293
20589, 8.2, ZC. 301
20590, 8, Ll. 27629
20591, 5.5, 
20592, 8, ZC. 305
20593, 8, OA. 14336
20594, 7.5, B. 5216
20595, 10, 
20596, 7.7, B. 5217
20597, 7.5, L. 6261
20598, 9, ZC. 327
20599, 8.7, ZC. 328
20600, 8.5, ZC. 347
20601, 5.0, 
20602, 6.7, Ll. 27650
20603, 8, 
20604, 6.4, L. 6263
20605, 9, ZC. 356
20606, 9, ZC. 359
20607, 8, OA. 14349
20608, 7.0, OA. 14350
20609, 8.5, ZC. 367
