25498, 9, 
25499, 8, L. 7810
25500, 5.3, L. 7785
25501, 8, L. (7792)
25502, 8.7, ZC. 1937
25503, 6.4, Ll. 34569
25504, 9.2, 
25505, 8.5, OA. 18532
25506, 7.5, L. 7819
25507, 8.5, M. 1783
25508, 8, ZC. 1946
25509, 8.2, ZC. 1945
25510, 8, M. 1786
25511, 8, B. 6464
25512, 8.7, Cape III. 838
25513, 8, ZC. 1965
25514, 10, ZC. 1966
25515, 7.7, P. 140
25516, 6.5, L. 7797
25517, 8, ZC. 1968
25518, 8.7, ZC. 1969
25519, 8.2, OA. 18536
25520, 8.5, OA. 18539
25521, 10, 
25522, 8.7, OA. 18541
25523, 8.2, ZC. 1982
25524, 8.2, OA. 18544
25525, 7, L. 7823
25526, 6.6, F. 26
25527, 6.2, L. 7771
25528, 7.2, L. 7816
25529, 9.2, Cape III. 839
25530, 8, ZC. 1997
25531, 7, L. 7796
25532, 6.7, P. 144
25533, 9, ZC. 2000
25534, 8.5, ZC. 2001
25535, 8, ZC. 2003
25536, 8.2, OA. 18552
25537, 8.5, B. 6453
25538, 6.6, L. 7817
25539, 8.5, ZC. 2018
25540, 6.9, Ll. 34638
25541, 8.7, ZC. 2022
25542, 9.5, ZC. 2024
25543, 8, Y. 7915
25544, 9, ZC. 2026
25545, 8.5, B. 6457
25546, 7.7, OA. 18568
25547, 8.7, ZC. 2031
25548, 5.4, 
25549, 8.2, ZC. 2033
25550, 7.7, OA. 18570
25551, 5.1, 
25552, 8.5, M. 1787
25553, 8.5, OA. 18574
25554, 8.7, ZC. 2047
25555, 7.5, P. 152
25556, 8, ZC. 2048
25557, 7.0, OA. 18577
25558, 8.7, M. 1788
25559, 8.5, ZC. 2056
