18782, 8.5, ZC. 2586
18783, 8, OA. 13164
18784, 7.0, L. 5677
18785, 9, ZC. 2597
18786, 8, B. 4648
18787, 8, ZC. 2609
18788, 7.4, L. 5692
18789, 6.9, L. 5690
18790, 9, ZC. 2616
18791, 9.5, 
18792, 6.5, L. 5695
18793, 5.4, F. 89
18794, 7.4, L. 5679
18795, 7.4, L. 5699
18796, 8.5, ZC. 2636
18797, 7.5, Ll. 25462
18798, 8.2, B. 4650
18799, 7, L. (5703)
18800, 9, 
18801, 8, L. (5701)
18802, 9, 
18803, 7.7, B. 4649
18804, 8.5, R. 359
18805, 8, OA. 13177
18806, 8, ZC. 2663
18807, 6.7, OA. 13179
18808, 7.5, L. 5697
18809, 7.5, ZC. 2670
18810, 8, OA. 13180
18811, 8.5, ZC. 2679
18812, 8, Ll. 25477
18813, 8.5, ZC. 2687
18814, 8, B. 4655
18815, 8.5, OA. 13183
18816, 7.2, L. 5687
18817, 5.9, 
18818, 8.7, ZC. 2694
18819, 6.2, L. 5702
18820, 8, Ll. 25476
18821, 7.7, ZC. 2697
18822, 8.7, ZC. 2698
18823, 8.2, ZC. 2703
18824, 7.2, L. 5704
18825, 7.5, Ll. 25483
18826, 6.7, L. 5706
18827, 8.5, OA. 13186
18828, 8.5, ZC. 2714
18829, 8.5, 
18830, 6.7, L. 5710
18831, 7.7, L. 5689
18832, 7.4, L. (5709)
18833, 5, 
18834, 6.7, UA. 281
18835, 8.5, Melb.I. 694
18836, 8, L. 5705
18837, 8, B. 4660
18838, 9.5, ZC. 2743
18839, 6.7, L. 5712
