118, 7.0, L. 6
119, 8.7, OA. 59
120, 8.5, OA. 62
121, 9, Melb.I. 10
122, 6.0, L. 7
123, 7.0, L. 8
124, 6.3, L. 9
125, 6.9, L. 10
126, 8.7, ZC. 203
127, 7.2, L. 11
128, 9.2, ZC. 208
129, 7.2, L. 12
130, 9, 
131, 8, ZC. 214
132, 7.0, Ll. 156
133, 7, Ll. 155
134, 6.6, L. 13
135, 5.4, Ll. 158
136, 9, OA. (70)
137, 7.7, Ll. 162
138, 8, L. 14
139, 7.5, L. 15
140, 7.0, UA. 48
141, 8.5, ZC. 226
142, 4.3, F. 7
143, 6.8, Ll. 167
144, 7, Ll. 179
145, 7.2, L. 16
146, 5.9, Ll. 183
147, 6.4, L. 23
148, 7.2, L. 17
149, 6.4, L. 18
150, 7.7, ZC. 234
151, 9, OA. 80
152, 8.7, OA. 82
153, 8.2, P. 21
154, 8.2, OA. 83
155, 7.5, L. 19
156, 10, 
157, 8, Y. 91
158, 8.5, ZC. 246
159, 8.5, ZC. 247
160, 7.5, L. 20
161, 9.2, OA. 85
162, 8, L. 21
163, 9.2, ZC. 254
164, 8.5, ZC. 255
