22167, 8, ZC. 994
22168, 8.5, B. 5698
22169, 7.7, B. 5700
22170, 3.9, 
22171, 8.5, ZC. 1014
22172, 8.2, T. 7590
22173, 8.5, ZC. 1018
22174, 7.0, L. 6769
22175, 8.5, ZC. 1024
22176, 8.5, ZC. 1025
22177, 8.5, B. 5701
22178, 8.2, ZC. 1027
22179, 7, L. 6768
22180, 6.2, L. 6545
22181, 7.2, L. 6803
22182, 9.5, ZC. 1046
22183, 7.7, ZC. 1047
22184, 7.5, L. 6806
22185, 5.6, 
22186, 7.5, L. 6802
22187, 7.5, ZC. 1057
22188, 7.5, L. 6804
22189, 8.5, OA. 15563
22190, 7, L. 6775
22191, 8, Ll. 29780
22192, 8.7, L. 6813
22193, 8, L. 6800
22194, 5.8, L. 6810
22195, 7.5, M. 1415
22196, 8.5, B. 5707
22197, 7, Ll. 29778
22198, 8, L. 6805
22199, 7, L. 6815
22200, 7.5, ZC. 1107
22201, 7.2, L. 6820
22202, 6.9, L. 6807
22203, 7.7, ZC. 1114
22204, 9.2, M. 1418
22205, 7.7, B. 5710
22206, 6.6, Ll. 29800
22207, 8, B. 5711
22208, 5.8, L. 6816
22209, 9, ZC. 1132
22210, 7.7, B. 5716
22211, 7.7, L. 6818
22212, 5.8, 
22213, 7.2, L. 6821
