15901, 6.0, B. 3689
15902, 8, L. 4828
15903, 5.8, 
15904, 10.5, 
15905, 8, L. 4827
15906, 8, ZC. 2287
15907, 7.6, L. 4824
15908, 7.2, L. 4829
15909, 9.5, ZC. 2296
15910, 9.5, ZC. 2299
15911, 7, L. 4825
15912, 7.5, B. 3694
15913, 6.5, L. 4823
15914, 8.7, OA. 11541
15915, 8, ZC. 2310
15916, 8.5, OA. 11542
15917, 7.4, Ll. 22094
15918, 7.2, L. 4840
15919, 7.2, Ll. 22093
15920, 8, L. 4830
15921, 8, ZC. 2334
15922, 9, 
15923, 8.5, L. 4832
15924, 8.5, ZC. 2338
15925, 7.2, G. 1464
15926, 9, ZC. 2341
15927, 9, 
15928, 8, B. 3697
15929, 8.2, B. 3698
15930, 6.6, Ll. 22104
15931, 6.2, Ll. 22102
15932, 8.5, ZC. 2354
15933, 7.7, L. 4833
15934, 8.2, B. 3700
15935, 8, L. 4836
15936, 8, B. 3701
15937, 5.8, L. 4843
15938, 8.7, OA. 11552
15939, 7.5, L. 4835
15940, 7.7, L. 4838
15941, 8.5, OA. 11557
15942, 7, L. 4837
15943, 7.5, L. 4837
15944, 6.8, L. 4841
15945, 8.5, OA. (11551)
15946, 8.5, ZC. 2382
15947, 8.7, ZC. 2383
15948, 8.2, B. 3706
15949, 9.7, 
15950, 4.9, 
