5581, 5.7, Ll. 9279
5582, 7.2, L. 1646
5583, var., 
5584, 8.7, ZC. 1707
5585, 8.2, OA. 3492
5586, 9.5, ZC. 1708
5587, 8, OA. 3494
5588, 7.1, L. 1652
5589, 8.7, OA. 3495
5590, 8.7, ZC. 1712
5591, 8.5, B. (824)
5592, 9.2, ZC. 1715
5593, 8.5, Ll. 9283
5594, 8, ZC. 1717
5595, 7.7, B. 827
5596, 8.2, OA. 3496
5597, 7.2, L. 1661
5598, 8.5, ZC. 1721
5599, 8.7, ZC. 1722
5600, 8.7, ZC. 1726
5601, 5.9, 
5602, 7.5, L. 1653
5603, 7, L. 1657
5604, 6.7, L. 1648
5605, 7.7, Ll. 9320
5606, 8.2, ZC. 1733
5607, 9.7, 
5608, 7.2, L. 1663
5609, 8, OA. 3512
5610, 6.5, L. 1658
5611, 8.5, ZC. 1742
5612, 8.5, ZC. 1743
5613, 8, OA. 3513
5614, 8.5, ZC. 1746
5615, 6.5, Ll. 9316
5616, 8.5, ZC. 1750
5617, 8.5, OA. 3515
5618, 8.7, ZC. 1754
5619, 9, ZC. 1756
5620, 7.7, Ll. 9339
5621, 8, Ll. 9352
5622, 8, L. 1659
5623, 9.5, Y. 2103
5624, 7.5, L. 1670
5625, 8, ZC. 1765
5626, 6.9, L. 1687
5627, 7.2, L. 1692
5628, 8.5, ZC. 1772
5629, 7.5, L. 1667
5630, 9, ZC. 1776
5631, 8, 
5632, 8, ZC. 1777
5633, 8.2, ZC. 1781
5634, 6.7, Ll. 9355
5635, 7.5, L. (1664) B. 826
