9142, 8, L. 2685
9143, 8, 
9144, 8.2, L. 2716
9145, 8, G. 443
9146, 9.2, OA. 6413
9147, 6.7, Ll. 14066
9148, 6.2, L. 2668
9149, 6.8, Ll. 14088
9150, 9.7, G. 444
9151, 7.7, L. 2671
9152, 5.7, 
9153, 9, G. 445
9154, 7.7, ZC. 560
9155, 8.5, Melb.I. 331
9156, 6.3, Ll. 14083
9157, 8.5, ZC. 565
9158, 8.2, ZC. 568
9159, 9.2, 
9160, 8.2, B. 1506
9161, 9.2, ZC. 571
9162, 9.5, 
9163, 9, 
9164, 9.7, 
9165, 7.2, Ll. 14105
9166, 8.5, OA. 6429
9167, 6.3, Ll. 14091
9168, 6.8, L. 2666
9169, 8.5, ZC. 586
9170, 8.7, G. 448
9171, 8, B. 1510
9172, 7.7, OA. 6438
9173, 9, ZC. 595
9174, 7.7, OA. 6446
9175, 6.9, L. 2676
9176, 4.8, 
9177, 7.3, L. 2683
9178, 8.5, ZC. 608
9179, 8, ZC. 610
9180, 6.8, L. 2677
9181, 5.4, F. 27
9182, 8, ZC. 614
9183, 7.7, L. (2679)
9184, 8.2, Ll. 14123
9185, 8, OA. 6456
9186, 7.7, ZC. 626
9187, 7.5, ZC. 627
9188, 7.5, G. 450
9189, 8.2, OA. 6458
