6569, 9.5, ZC. 1191
6570, 6.9, P. 181
6571, 7.2, L. 1916
6572, 8.7, OA. 4144
6573, 5.2, 
6574, 5.3, 
6575, 8, Ll. 10673
6576, 7.5, Y. 2349
6577, 8.7, ZC. 1205
6578, 7.5, L. 1926
6579, 6.8, L. 1918
6580, 9, ZC. 1208
6581, 6.9, L. 1947
6582, 6.7, WB. 819
6583, 7.0, L. 1924
6584, 7.5, L. 2050
6585, 9.5, ZC. 1216
6586, 10.2, ZC. 1216
6587, 9, OA. 4161
6588, 6.7, Ll. 10715
6589, 6.8, L. (1554) B. 1006
6590, 8.7, Ll. 10725
6591, 8.5, L. (1958) B. 1005
6592, 8, P. 190
6593, 9.2, OA. 4165
6594, 6.7, Ll. 10726
6595, 9.2, OA. 4166
6596, 7.6, Ll. 10727
6597, 8.5, ZC. 1229
6598, 8, L. 1933
6599, 8.2, Ll. 10728
6600, 8.5, OA. 4168
6601, 8.5, OA. 4171
6602, 8.5, L. 1939
6603, 8.2, OA. (4172)
6604, 8.2, ZC. 1237
6605, 7.7, P. 185
6606, 7.5, L. 1934
6607, 9.2, ZC. 1243
6608, 7, L. 1957
6609, 8.2, OA. 4176
6610, 9, 
6611, 6.8, WB. 844
6612, 8, P. 193
6613, 9, 
6614, 1.8, 
6615, 8.5, OA. 4178
6616, 5.7, Ll. 10734
6617, 7.5, L. 1940
