4339, 7.2, Ll. 7245
4340, 7.7, ZC. 1483
4341, 7.7, L. (1276)
4342, 7.7, L. 1289
4343, 8, L. 1319
4344, 7.7, L. 1311
4345, 9.5, ZC. 1492
4346, 5.3, 
4347, 8.2, Ll. 7258
4348, 8.2, ZC. 1497
4349, 8, ZC. 1499
4350, 7.5, L. 1282
4351, 7.2, L. 1273
4352, 8.5, ZC. 1506
4353, 3.2, 
4354, 7.5, Ll. 7272
4355, 9, ZC. 1510
4356, 8.7, ZC. 1511
4357, 6.1, Ll. 7273
4358, 7.7, ZC. 1513
4359, 8.2, L. 1358 (a)
4360, 9, L. 1358 (b)
4361, 7.2, L. 1308
4362, 8.2, ZC. 1518
4363, 6.4, L. 1287
4364, 8.5, L. (1290)
4365, 8.5, ZC. 1523
4366, 8.7, OA. 2651
4367, 9, 
4368, 6.2, L. 1286
4369, 8, ZC. 1533
4370, 8.5, OA. 2657
4371, 8, L. (1334)
4372, 8.5, ZC. 1540
4373, 8.5, ZC. 1542
4374, 7.5, L. 1284
4375, 7.7, L. 1300
4376, 8, OA. 2663
