22682, 9.5, ZC. 2759
22683, 7.0, P. 167
22684, 7.0, L. 6947
22685, 8, ZC. 2777
22686, 6.5, L. 6954
22687, 7.2, L. 6980
22688, 9, ZC. 2800
22689, 8.2, OA. 15950
22690, 8.5, ZC. 2804
22691, 7.2, L. 6945
22692, 8.5, OA. 15957
22693, 7.5, ZC. 2812
22694, 9.5, ZC. 2813
22695, 8, M. 1484
22696, 7.5, B. 5835
22697, 6.7, L. 6984
22698, 9.2, ZC. 2823
22699, 8, ZC. 2826
22700, 9.2, M. 1485
22701, 8.5, OA. 15961
22702, 8.2, B. 5843
22703, 7.5, ZC. 2834
22704, 7.1, L. 6991
22705, 7.7, L. 6964
22706, 10, 
22707, 8.5, ZC. 2851
22708, 8.2, L. 6978
22709, 8, B. 5840
22710, 7.7, B. 5847
22711, 7, L. 6982
22712, 7.5, 
22713, 7.5, ZC. 2872
22714, 7.0, L. 6987
22715, 9.2, Cape III. 700
22716, 8.5, OA. 15973
22717, 6.1, Ll. 30536
22718, 8.2, ZC. 2887
22719, 8, OA. 15975
22720, 9, M. 1487
22721, 9, ZC. 2901
22722, 7.4, L. 6993
22723, 7, L. (6979)
22724, 9.5, B. 5846
22725, 8, R. (480)
22726, 9.7, M. 1488
22727, 8, OA. 15988
22728, 7.7, ZC. 2928
22729, 7.7, ZC. 2931
22730, 7.2, B. 5842
22731, 2.3, 
22732, 7.5, Cape III. 702
22733, 6.7, F. 18
22734, 7.7, P. 179
22735, 9.2, ZC. 2945
22736, 8.7, ZC. 2949
22737, 7.5, P. 183
22738, 6.5, Ll. 30563
22739, 9.5, 
