9508, 7.2, OA. 6784
9509, 8.5, ZC. 1426
9510, 6.9, L. 2818
9511, 6.9, Ll. 14472
9512, 10.2, 
9513, 9, OA. 6788
9514, 6.4, L. 2792
9515, 10.2, 
9516, 9, OA. 6790
9517, 7.7, ZC. 1438
9518, 8.5, L. 2838
9519, 8.2, ZC. 1445
9520, 9.2, ZC. 1446
9521, 7.5, L. 2801
9522, 7, L. 2812
9523, 7, L. 2801
9524, 9.5, 
9525, 8.5, Ll. 14503
9526, 9, 
9527, 8.5, Melb.I. 349
9528, 8.7, ZC. 1456
9529, 7.5, L. 2797
9530, 7.3, L. 2811
9531, 8, ZC. 1463
9532, 9.5, OA. 6798
9533, 9.5, OA. 6798
9534, 10, 
9535, 8.2, ZC. 1467
9536, 9, B. 1606
9537, 7.2, Ll. 14516
9538, 7.5, L. 2816
9539, 8.5, ZC. 1486
9540, 7.0, L. 2802
9541, 8.2, OA. 6810
9542, 9, ZC. 1492
9543, 8.7, OA. 6812
9544, 9, ZC. 1496
9545, 8, ZC. 1498
9546, 8, ZC. 1501
9547, 8.5, OA. 6814
9548, 8.5, OA. 6817
9549, 8.2, ZC. 1515
9550, 7.7, ZC. 1518
9551, 7.0, L. 2803
9552, 8.5, ZC. 1526
9553, 6.2, Ll. 14545
9554, 7, L. 2831
9555, 5.7, Ll. 14552
9556, 7.5, Ll. 14531
9557, 7.7, ZC. 1541
9558, 9, ZC. 1547
9559, 7.7, ZC. 1549
9560, 8.5, 
9561, 6.5, Ll. 14551
9562, 6.8, L. 2827
9563, 9.5, 
9564, 6.5, L. 2810
9565, 8.5, ZC. 1557
