25902, 6.6, L. 7922
25903, 8.7, ZC. 2693
25904, 7.7, Ll. 35217
25905, 7.4, L. 7907
25906, 7.2, OA. 18855
25907, 7.7, L. 7921
25908, 8, ZC. 2704
25909, 9, Ll. 35224
25910, 9.5, OA. 18861
25911, 7.2, L. 7905
25912, 6.9, B. 6535
25913, 8, OA. 18866
25914, 9.2, Cape III. 857
25915, 8.5, OA. 18869
25916, 7.7, Y. 8027
25917, 6.5, Ll. 35281
25918, 8.2, B. 6533
25919, 5.7, 
25920, 8.2, ZC. 2734
25921, 7.3, L. 7917
25922, 7.3, L. 7936
25923, 6.1, L. 7897
25924, 7.2, L. 7934
25925, 7.2, Y. 8035
25926, 9, OA. 18881
25927, 3.5, 
25928, 5.3, 
25929, 8.5, ZC. 2751
25930, 6.5, L. 7941
25931, 5.4, 
25932, 8, B. 6539
25933, 9, ZC. 2758
25934, 8, B. 6541
25935, 8, B. 6534
25936, 7.7, L. 7939
25937, 6.7, L. 7932
25938, 8.7, ZC. 2765
25939, 7.5, L. 7877
25940, 8.5, OA. 18888
25941, 6.7, L. 7943
25942, 7.5, L. 7929
25943, 7.5, Ll. 35300
25944, 6.6, UA. 123
25945, 8.7, ZC. 2772
25946, 8.5, ZC. 2774
25947, 8.5, ZC. 2776
25948, 8, M. 1838
25949, 7.3, L. 7930
25950, 8.2, OA. 18897
25951, 9, ZC. 2784
25952, 7.7, B. 6540
25953, 8.5, OA. 18898
25954, 8, ZC. 2791
25955, 8.2, ZC. 2792
25956, 8.5, L. 7940
