31833, 7.2, R. 603
31834, 8.5, ZC. 673
31835, 8.7, ZC. 675
31836, 8, ZC. 674
31837, 6.3, Ll. 46058
31838, 6.7, L. 9507
31839, 6.3, F. 100
31840, 6.1, L. 9494
31841, 7.3, By. 3127
31842, 8, ZC. 685
31843, 7.5, L. 9504
31844, 6.7, L. 9508
31845, 7.5, Ll. 46071
31846, 8.2, WB. 488
31847, 6.4, F. 13
31848, 9, ZC. 693
31849, 9.5, 
31850, 7.5, L. 9509
31851, 7, Ll. 46085
31852, 8.7, ZC. 700
31853, 6.8, L. 9510
31854, 6.8, Ll. 46090
31855, 9.5, ZC. 704
31856, 9.5, ZC. 705
31857, 8, L. 9505
31858, 8.7, ZC. 707
31859, 4.8, 
31860, 9.2, ZC. 710
31861, 8, ZC. 712
31862, 8, 
31863, 8, L. 9514
31864, 8.5, Melb.I. 1196
31865, 6.6, Ll. 46117
31866, 9, ZC. 718
31867, 7.2, L. 9512
31868, 8.7, ZC. 721
31869, 4.5, 
31870, 7.5, ZC. 723
31871, 8.5, Ll. 46130
31872, 7.2, L. 9516
31873, 8, L. 9515
31874, 8.7, ZC. 727
31875, 9, OA. 22902
31876, 7.7, L. 9464
31877, 8.2, ZC. 729
31878, 6.8, Ll. 46137
31879, 8.7, ZC. 730
31880, 7.0, L. 9517
31881, 7.5, L. 9511
31882, 9, ZC. 733
31883, 8.5, ZC. 735
31884, 8.5, ZC. 737
31885, 8, ZC. 738
31886, 9, OA. 22906
31887, 7.7, L. 9519
