25617, 9, ZC. 2181
25618, 8.5, ZC. 2182
25619, 7.5, ZC. 2183
25620, 8, 
25621, 8.5, ZC. 2185
25622, 9, ZC. 2186
25623, 10, ZC. 2189
25624, 9, ZC. 2190
25625, 7.0, L. 7849
25626, 9.2, 
25627, 7.5, L. 7843
25628, 8.5, B. 6481
25629, 9, ZC. 2197
25630, 9.7, 
25631, 8, OA. 18632
25632, 8, ZC. 2204
25633, 8, OA. 18634
25634, 9, ZC. 2206
25635, 7.0, Ll. 34779
25636, 7.7, B. 6483
25637, 8, L. 7832
25638, 7.5, ZC. 2210
25639, 6.9, Ll. 34755
25640, 9, ZC. 2217
25641, 8.7, OA. 18639
25642, 5.6, F. 28
25643, 7.4, L. 7847
25644, 7.2, L. 7853
25645, 8.2, Ll. 34791
25646, 8.5, M. 1797
25647, 5.5, 
25648, 8.7, ZC. 2232
25649, 8.5, ZC. 2233
25650, 8.2, ZC. 2235
25651, 7.5, B. 6486
25652, 8.7, ZC. 2240
25653, 8, B. 6485
25654, 8.5, OA. 18651
25655, 8, P. 171
25656, 8.5, M. 1800
25657, 8.7, ZC. 2251
25658, 8.5, ZC. 2252
25659, 7.3, L. 7854
25660, 8.5, ZC. 2260
25661, 8.7, ZC. 2259
25662, 7, L. 7850
25663, 8.7, M. 1801
25664, 7.2, L. 7863
25665, 7.7, B. 6488
25666, 5.7, 
25667, 6.2, Ll. 34822
25668, 8, B. 6484
25669, 7.2, ZC. 2274
25670, 8, ZC. 2275
25671, 8, ZC. 2277
25672, 7, L. 7858
25673, 8.7, ZC. 2279
25674, 7.0, L. 7860
25675, 8.2, ZC. 2281
25676, 6.2, F. 5
25677, 8, 
25678, 7.2, L. 7845
