23957, 8, B. 6161
23958, 3.8, 
23959, 8, M. 1633
23960, 9.5, P. 172
23961, 6.4, Ll. 32200
23962, 8.7, M. 1634
23963, 7.0, L. 7366
23964, 6.5, Ll. 32203
23965, 6.9, L. 7395
23966, 2.6, 
23967, 8.5, ZC. 2315
23968, 8.5, M. 1635
23969, 8, B. 6165
23970, 8, ZC. 2319
23971, 8.7, ZC. 2320
23972, 8.5, B. (6167)
23973, 6.5, L. 7381
23974, 5.7, 
23975, 9.5, ZC. 2338
23976, 9, Y. 7353
23977, 8.2, OA. 17076
23978, 9, ZC. 2345
23979, 8, G. 1702
23980, 7.2, L. 7391
23981, 8.7, 
23982, 6.2, L. 7397
23983, 4.7, 
23984, 9, M. 1636
23985, 8.2, L. 7390
23986, 8.5, OA. 17081
23987, 7.7, L. 7355
23988, 8.5, P. 187
23989, 7.7, L. 7359
23990, 8.5, M. 1637
23991, 7.5, Ll. 32211
23992, 9.5, OA. 17094
23993, 8.2, ZC. 2380
23994, 6.7, L. 7402
23995, 8.5, ZC. 2390
23996, 8.5, B. 6168
23997, 8.2, B. 6171
23998, 7.5, ZC. 2400
23999, 10, Melb.I. 891
24000, 8.2, ZC. 2407
24001, 8.7, M. 1638
24002, 8.2, ZC. 2413
24003, 8.7, M. 1639
24004, 7.5, L. 7398
24005, 7.2, L. 7409
24006, 7.5, ZC. 2423
24007, 6.8, L. 7412
24008, 7.5, ZC. 2427
24009, 8.5, ZC. 2428
24010, 7.5, L. 7400
24011, 7, L. 7406
24012, 7.5, B. (6176)
24013, 8, Y. 7366
24014, 7.5, L. (7411)
