25860, 8, L. 7911
25861, 8.5, OA. 18810
25862, 8, ZC. 2591
25863, 6.9, L. 7908
25864, 9, M. 1823
25865, 6.8, L. 7904
25866, 8.5, M. 1824
25867, 8.5, ZC. 2608
25868, 8.2, 
25869, 6.5, L. 7880
25870, 5.8, L. 7909
25871, 8.5, ZC. 2619
25872, 5.4, 
25873, 7.1, L. 7915
25874, 2.4, 
25875, 5.5, Ll. 35162
25876, 5.1, 
25877, 8, ZC. 2634
25878, 8, B. 6525
25879, 7.7, Y. 8011
25880, 7.2, B. 6526
25881, 8, ZC. 2639
25882, 9, OA. 18829
25883, 7.5, Ll. 35198
25884, 7.7, Y. 8013
25885, 8, Y. 8012
25886, 5.7, L. 7916
25887, 7.2, L. 7923
25888, 6.6, L. 7914
25889, 7.7, L. 7913
25890, 5.8, OA. 18841
25891, 8, OA. 18837
25892, 9, OA. 18840
25893, 6.9, L. 7925
25894, 9.5, 
25895, 6.4, L. 7927
25896, 8.2, 
25897, 5.2, 
25898, 7.2, L. 7919
25899, 6.9, Arg. VI. Catal. III. 138
25900, 6.7, L. 7926
25901, 8.2, ZC. 2690
