9866, 7.5, L. 2895
9867, 7.0, L. 2900
9868, 9, ZC. 2365
9869, 6.9, L. 2911
9870, 8.5, B. 1678
9871, 6.8, L. 2935
9872, 7.7, ZC. 2378
9873, 9, ZC. 2379
9874, 7.5, L. 2910
9875, 6.8, Ll. 14946
9876, 7, L. 2917
9877, 8.5, ZC. 2386
9878, 8.2, ZC. 2389
9879, 8, ZC. 2392
9880, 4.5, 
9881, 5, P. 177
9882, 7.0, Ll. 14938
9883, 8.5, ZC. 2397
9884, 7.0, Ll. 14952
9885, 8.7, ZC. 2405
9886, 8.2, ZC. 2408
9887, 9, OA. 7189
9888, 8, L. 2961
9889, 8.5, ZC. 2416
9890, 7.2, L. 2967
9891, 8.2, ZC. 2420
9892, 9, G. 544
9893, 7.0, L. 2907
9894, 7.0, L. 2906
9895, 6.3, L. 2903
9896, 8.2, ZC. 2431
9897, 8.2, 
9898, 9.5, 
9899, 7.7, L. 2919
9900, 6.9, B. 1683
9901, 9, ZC. 2442
9902, 7.2, B. 1686
9903, 8.7, OA. 7203
9904, 7.5, WB. 1036
9905, 6.3, Ll. 14965
9906, 8, ZC. 2459
9907, 8, OA. 7205
9908, 8.2, OA. 7206
9909, 9.0, ZC. 2463
9910, 7.5, OA. 7209
9911, 5.4, Ll. 14974
9912, 8, OA. 7211
9913, 6.7, Ll. 14980
9914, 8.5, G. 547
9915, 8.5, ZC. 2473
9916, 9, B. 1699
9917, 6.0, L. 2918
9918, 8, OA. 7212
