4583, 7.7, L. 1365
4584, 6.9, L. 1346
4585, 9, OA. 2801
4586, 7.7, B. 655
4587, 8.5, OA. 2803
4588, 8.2, OA. 2805
4589, 8, L. 1396
4590, 8.2, ZC. 39
4591, 7, Ll. 7685
4592, 7.7, L. 1363
4593, 7.5, Ll. 7682
4594, 8.5, ZC. 43
4595, 6.9, Ll. 7689
4596, 7.5, Ll. 7687
4597, 6.7, L. 1380
4598, 8.7, ZC. 52
4599, 7.7, L. 1360
4600, 8.5, ZC. 59
4601, 8, B. 658
4602, 8.7, OA. 2821
4603, 9.5, ZC. 63
4604, 9, ZC. 63
4605, 8, L. (1361)
4606, 8.5, OA. 2823
4607, 8.7, ZC. 71
4608, 8.7, 
4609, 8.7, OA. 2828
4610, 8.7, 
4611, 8, B. 657
4612, 9, OA. 2832
4613, 8.2, ZC. 83
4614, 8.2, ZC. 84
4615, 7, L. 1383
4616, 8.7, ZC. 90
4617, 8, ZC. 96
4618, 9.2, ZC. 97
4619, 8.7, ZC. 100
4620, 9.2, ZC. 101
4621, 6.9, L. 1366
4622, 8.2, L. 1375
4623, 7.7, ZC. 108
4624, 7, Ll. 7756
4625, 6.8, L. 1369
4626, 6.8, L. 1371
4627, 7.5, L. 1367
4628, 8.5, ZC. 116
4629, 7.5, Ll. 7762
4630, 7, Ll. 7768
4631, 5.5, Ll. 7776
4632, 9.5, ZC. 119
4633, 8, Ll. 7785
4634, 8, OA. 2848
4635, 8.5, ZC. 123
4636, 7.7, L. 1368
