5969,9.1,Cen
5970,8.8,Cen
5981,9.0,Cen
6000,7.7,Cen
6026,7.0,Cen
6040,8.5,Hya
6052,7.4,Hya
6058,8.6,Hya
6124,7.3,Cen
6173,7.5,Cen
6174,9.5,Hya
6195,8.2,Cen
6203,9.0,Cen
6241,8.0,Hya
6298,8.2,Lib
6306,7.1,Lib
6338,8.5,Lup
6472,7.5,Lup
6568,7.5,Lup
6589,8.2,Lup
6604,7.0,Lup
6654,8.1,Sco
6687,8.2,Sco
6762,7.5,Lup
6850,8.7,Sco
6971,8.5,Sco
6994,0.0,Sco
6999,8.5,Sco
7013,8.0,Sco
7069,8.5,Sco
7074,7.5,Sco
7086,7.0,Sco
7106,7.7,Sco
7121,7.5,Sco
7144,8.2,Sco
7200,7.9,Sco
7260,7.2,Sco
7282,8.5,Sco
7284,8.8,Sco
7288,8.5,Sco
7306,8.5,Oph
7312,8.3,Sco
7323,8.0,Sco
7333,0.0,Sco
7356,0.0,Sco
7362,7.7,Sco
7428,8.8,Sco
7447,8.0,Sco
7494,6.8,Sco
7499,7.5,Sco
7507,8.0,Sco
7570,8.2,Sgr
7573,8.5,Sco
7574,7.0,Sco
7581,0.0,Sgr
7594,6.2,Sco
7599,7.0,Sco
7600,7.0,Sco
7618,8.0,Sco
7643,7.0,Sco
7667,7.8,Sgr
7668,7.8,Sgr
7684,8.5,Sgr
7702,8.5,Sgr
7713,8.0,Sgr
7714,7.6,Sgr
7715,7.9,Sgr
7729,7.6,Sgr
7736,7.8,Sgr
7740,7.2,Sgr
7749,8.5,Sgr
7760,8.0,CrA
7767,8.7,Sgr
7781,7.5,Sgr
7783,7.0,Sgr
7816,8.5,Sgr
7833,8.2,CrA
7835,6.8,Sgr
7836,8.0,CrA
7878,8.8,Sgr
7951,7.9,Sgr
7962,8.2,Sgr
7970,7.2,Sgr
7987,7.9,Sgr
8044,8.0,Sgr
8138,7.0,CrA
8143,8.5,Sgr
8175,7.2,Sgr
8177,7.6,Sgr
8191,7.5,CrA
8362,8.4,Sgr
8372,7.0,Sgr
