index1,index2,dist
109G Cen,CD -41°7125,14.32
110G Cen,CD -49°7024,9.79
111G Cen,CD -38°7689,8.39
112G Cen,CD -38°7700,9.24
x1 Cen,CD -34°8117,37.67
114G Cen,CD -38°7701,12.23
115G Cen,CD -46°7903,10.29
116G Cen,CD -40°7281,13.80
117G Cen,CD -41°7163,18.85
x2 Cen,CD -34°8146,19.97
G Cen,CD -50°6975,18.61
120G Cen,CD -48°7426,13.00
sigma Cen,CD -49°7115,14.86
u Cen,CD -38°7753,18.15
123G Cen,CD -41°7219,12.00
124G Cen,CD -51°6792,3.74
125G Cen,CD -40°7357,6.11
126G Cen,CD -49°7195,6.86
127G Cen,CD -43°7755,6.48
128G Cen,CD -40°7376,14.42
129G Cen,CD -39°7717,22.08
130G Cen,CD -49°7233,4.86
tau Cen,CD -47°7745,3.02
l Cen,CD -39°7748,2.32
133G Cen,CD -45°7944,6.00
gamma Cen,CD -48°7597,7.21
135G Cen,CD -54°4903,0.00
w Cen,CD -48°7608,0.00
137G Cen,CD -39°7785,30.20
138G Cen,CD -35°8155,30.22
139G Cen,CD -53°4798,6.00
140G Cen,CD -32°8912,7.84
141G Cen,CD -47°7893,5.04
142G Cen,CD -52°5300,12.04
p Cen,CD -33°8653,3.76
144G Cen,CD -47°7917,7.86
145G Cen,CD -39°7879,13.89
146G Cen,CD -30°10169,18.41
147G Cen,CD -53°4836,12.53
148G Cen,CD -54°4978,3.50
e Cen,CD -48°7753,8.48
n Cen,CD -39°7893,21.40
151G Cen,CD -43°7953,6.38
152G Cen,CD -42°7975,15.62
153G Cen,CD -30°10217,6.14
154G Cen,CD -47°7972,7.26
155G Cen,CD -53°4879,12.79
H Cen,CD -50°7394,6.30
157G Cen,CD -46°8291,6.09
158G Cen,CD -38°8129,10.20
159G Cen,CD -35°8329,13.59
160G Cen,CD -35°8348,24.00
161G Cen,CD -32°9085,3.80
162G Cen,CD -32°9083,12.60
163G Cen,CD -32°9088,19.07
164G Cen,CD -38°8177,25.00
xi1 Cen,CD -48°7887,0.00
166G Cen,CD -63°805,38.36
167G Cen,CD -40°7662,30.02
168G Cen,CD -46°8383,2.07
169G Cen,CD -51°7248,6.00
170G Cen,CD -54°5074,6.92
f Cen,CD -47°8088,7.23
172G Cen,CD -40°7682,24.11
xi2 Cen,CD -49°7644,0.00
174G Cen,CD -59°4570,12.10
175G Cen,CD -30°10336,15.00
176G Cen,CD -35°8439,39.37
177G Cen,CD -52°5449,19.09
178G Cen,CD -52°5476,12.00
179G Cen,CD -51°7329,4.63
180G Cen,CD -62°699,23.91
181G Cen,CD -41°7648,10.80
182G Cen,CD -42°8175,12.78
183G Cen,CD -59°4614,12.22
184G Cen,CD -34°8709,24.78
185G Cen,CD -37°8437,13.98
186G Cen,CD -59°4623,6.00
187G Cen,CD -42°8196,12.21
188G Cen,CD -31°10156,8.78
189G Cen,CD -50°7589,7.69
190G Cen,CD -58°4937,30.04
191G Cen,CD -58°4940,12.00
192G Cen,CD -42°8213,6.86
193G Cen,CD -48°8050,6.71
194G Cen,CD -35°8547,32.86
r Cen,CD -30°10457,26.65
196G Cen,CD -43°8165,1.09
197G Cen,CD -46°8538,6.09
198G Cen,CD -50°7660,17.23
199G Cen,CD -45°8372,12.19
200G Cen,CD -59°4680,18.07
201G Cen,CD -40°7824,21.94
202G Cen,CD -52°5567,12.14
203G Cen,CD -55°5094,12.27
iota Cen,CD -36°8497,6.47
205G Cen,CD -46°8580,7.93
206G Cen,CD -42°8333,6.39
207G Cen,CD -60°4639,12.36
J Cen,CD -60°4640,6.40
209G Cen,CD -51°7465,24.00
210G Cen,CD -47°8261,6.72
211G Cen,CD -47°8260,16.41
212G Cen,CD -47°8273,0.00
213G Cen,CD -32°9322,6.32
m Cen,CD -63°841,22.33
215G Cen,CD -63°845,31.14
216G Cen,CD -48°8188,6.08
217G Cen,CD -39°8246,6.11
218G Cen,CD -31°10339,24.03
220G Cen,CD -48°8202,3.98
221G Cen,CD -40°7894,15.76
222G Cen,CD -48°8206,0.99
223G Cen,CD -39°8260,31.76
K Cen,CD -50°7812,2.86
225G Cen,CD -44°8669,6.37
226G Cen,CD -47°8365,12.00
d Cen,CD -38°8592,16.76
228G Cen,CD -41°7901,36.02
229G Cen,CD -37°8695,12.90
230G Cen,CD -42°8523,12.05
231G Cen,CD -39°8321,24.00
232G Cen,CD -47°8417,12.00
233G Cen,CD -32°9459,12.00
234G Cen,CD -31°10479,10.77
235G Cen,CD -61°3882,12.09
236G Cen,CD -43°8418,5.44
237G Cen,CD -33°9189,12.99
238G Cen,CD -57°5110,13.99
239G Cen,CD -45°8578,8.68
240G Cen,CD -49°8074,0.00
241G Cen,CD -34°9016,24.00
242G Cen,CD -56°5053,6.83
243G Cen,CD -63°873,6.00
244G Cen,CD -32°9509,30.11
epsilon Cen,CD -52°5743,7.52
246G Cen,CD -49°8095,0.00
247G Cen,CD -39°8390,24.00
248G Cen,CD -39°8392,16.68
249G Cen,CD -43°8458,2.17
Q Cen,CD -53°5282,12.51
251G Cen,CD -58°5213,36.08
T Cen,CD -32°9549,31.27
253G Cen,CD -56°5091,25.15
254G Cen,CD -50°7983,6.08
255G Cen,CD -42°8656,13.71
256G Cen,CD -40°8096,18.04
257G Cen,CD -58°5231,0.78
258G Cen,CD -41°8089,28.70
259G Cen,CD -50°7998,14.77
260G Cen,CD -39°8427,75.06
261G Cen,CD -61°3983,12.00
262G Cen,CD -62°763,19.31
263G Cen,CD -54°5386,30.82
264G Cen,CD -61°3988,9.81
i Cen,CD -32°9603,19.54
M Cen,CD -50°8017,12.90
z Cen,CD -35°8995,48.55
268G Cen,CD -49°8194,1.94
269G Cen,CD -49°8198,12.35
270G Cen,CD -36°8859,6.47
271G Cen,CD -35°9019,25.49
nu Cen,CD -41°8171,15.74
mu Cen,CD -41°8172,5.59
g Cen,CD -33°9358,30.10
275G Cen,CD -39°8501,9.19
276G Cen,CD -30°10945,16.62
N Cen,CD -52°5831,25.39
278G Cen,CD -46°8909,12.00
279G Cen,CD -35°9054,33.36
k Cen,CD -32°9676,12.07
282G Cen,CD -31°10706,14.27
283G Cen,CD -52°5844,12.31
f Cen,CD -31°10729,15.78
285G Cen,CD -46°8931,2.06
y Cen,CD -35°9090,3.68
287G Cen,CD -34°9223,12.97
288G Cen,CD -51°7832,7.60
zeta Cen,CD -46°8949,9.38
290G Cen,CD -53°5381,30.05
291G Cen,CD -54°5466,18.53
292G Cen,CD -30°11015,30.00
293G Cen,CD -45°8815,6.35
294G Cen,CD -63°912,6.00
295G Cen,CD -45°8822,12.18
phi Cen,CD -41°8329,18.04
upsilon1Cen,CD -44°9010,1.08
298G Cen,CD -49°8356,0.97
299G Cen,CD -60°5011,54.08
300G Cen,CD -45°8869,7.36
301G Cen,CD -43°8723,5.43
302G Cen,CD -39°8628,19.73
upsilon2Cen,CD -44°9040,7.35
beta Cen,CD -59°5054,6.19
305G Cen,CD -55°5481,24.94
306G Cen,CD -31°10859,1.28
307G Cen,CD -40°8373,25.66
308G Cen,CD -41°8428,14.81
309G Cen,CD -54°5549,7.44
310G Cen,CD -59°5081,18.00
chi Cen,CD -40°8405,15.78
312G Cen,CD -42°9027,13.21
313G Cen,CD -62°814,18.00
theta Cen,CD -35°9260,48.02
NGC5460 Cen,CD -47°8886,85.60
316G Cen,CD -49°8475,0.98
317G Cen,CD -48°8775,5.01
318G Cen,CD -58°5469,12.00
319G Cen,CD -42°9065,6.00
320G Cen,CD -50°8294,24.07
321G Cen,CD -52°5989,13.17
322G Cen,CD -30°11209,12.28
323G Cen,CD -31°10964,8.77
324G Cen,CD -53°5484,24.27
325G Cen,CD -54°5601,25.01
326G Cen,CD -40°8492,9.12
327G Cen,CD -61°4297,6.17
328G Cen,CD -56°5370,4.14
329G Cen,CD -52°6023,12.00
330G Cen,CD -41°8589,54.42
R Cen,CD -59°5160,12.38
332G Cen,CD -44°9181,8.79
333G Cen,CD -32°9982,24.53
334G Cen,CD -60°5143,18.24
335G Cen,CD -32°10005,30.94
v Cen,CD -55°5643,9.03
337G Cen,CD -36°9268,24.27
psi Cen,CD -37°9336,64.60
339G Cen,CD -41°8684,9.00
340G Cen,CD -57°5548,24.00
341G Cen,CD -34°9570,6.49
a Cen,CD -38°9329,24.03
343G Cen,CD -41°8720,13.24
344G Cen,CD -40°8656,5.73
345G Cen,CD -32°10083,6.51
346G Cen,CD -36°9338,25.06
347G Cen,CD -41°8757,30.74
348G Cen,CD -39°8918,12.22
349G Cen,CD -58°5643,6.44
350G Cen,CD -40°8729,30.20
351G Cen,CD -38°9430,12.00
352G Cen,CD -30°11519,24.14
353G Cen,CD -32°10196,20.32
354G Cen,CD -59°5315,12.38
355G Cen,CD -41°8890,18.85
eta Cen,CD -41°8917,30.00
357G Cen,CD -40°8794,9.06
358G Cen,CD -39°9047,18.92
359G Cen,CD -39°9050,25.32
360G Cen,CD -58°5734,12.62
361G Cen,CD -38°9529,24.12
362G Cen,CD -34°9807,20.52
alpha1 Cen,CD -60°5293,16.02
365G Cen,CD -55°5767,6.06
366G Cen,CD -40°8860,7.55
367G Cen,CD -35°9702,39.84
b Cen,CD -37°9618,6.00
369G Cen,CD -30°11624,27.27
370G Cen,CD -32°10306,5.08
c1 Cen,CD -34°9868,7.41
c2 Cen,CD -34°9888,18.38
373G Cen,CD -37°9686,18.95
374G Cen,CD -39°9222,31.08
375G Cen,CD -36°9645,13.52
376G Cen,CD -37°9760,36.18
377G Cen,CD -30°11780,36.02
378G Cen,CD -37°9766,32.71
379G Cen,CD -33°10153,13.53
380G Cen,CD -32°10457,1.26
381G Cen,CD -33°10169,24.00
382G Cen,CD -38°9785,24.70
383G Cen,CD -32°10480,14.05
384G Cen,CD -39°9402,25.73
kappa Cen,CD -41°9342,24.00
386G Cen,CD -37°9836,24.12
387G Cen,CD -30°11870,8.83
388G Cen,CD -37°9863,18.04
389G Cen,CD -33°10244,24.13
1G Cet,CD -25°16707,20.20
5G Cet,CD -24°17960,8.10
9G Cet,CD -23°4,8.13
11G Cet,CD -23°13,12.56
19G Cet,CD -23°46,12.00
20G Cet,CD -23°52,14.97
35G Cet,CD -24°103,0.00
49G Cet,CD -24°179,6.00
58G Cet,CD -23°220,5.50
59G Cet,CD -25°225,22.49
64G Cet,CD -24°263,23.44
73G Cet,CD -22°239,8.16
77G Cet,CD -23°293,6.60
79G Cet,CD -22°261,18.00
80G Cet,CD -24°345,24.04
82G Cet,CD -24°347,14.54
88G Cet,CD -24°376,30.49
90G Cet,CD -25°338,5.42
106G Cet,CD -24°484,12.08
108G Cet,CD -24°496,24.15
134G Cet,CD -25°555,24.61
148G Cet,CD -22°503,12.70
151G Cet,CD -22°507,6.16
154G Cet,CD -25°597,7.25
48 Cet,CD -22°516,8.17
161G Cet,CD -24°651,8.12
164G Cet,CD -24°658,18.00
168G Cet,CD -24°666,8.12
56 Cet,CD -23°721,18.47
194G Cet,CD -23°737,6.16
200G Cet,CD -22°684,8.31
257G Cet,CD -23°942,8.15
258G Cet,CD -23°947,36.24
266G Cet,CD -22°874,36.11
278G Cet,CD -23°998,18.47
298G Cet,CD -22°932,18.47
1G Cha,CD -77°295,6.84
2G Cha,CD -78°298,12.39
3G Cha,CD -81°254,9.09
alpha Cha,CD -76°358,9.21
theta Cha,CD -77°328,12.00
6G Cha,CD -80°290,12.00
7G Cha,CD -82°164,8.60
eta Cha,CD -78°339,0.00
RS Cha,CD -78°342,72.06
10G Cha,CD -76°391,24.98
11G Cha,CD -79°341,6.64
12G Cha,CD -76°416,7.19
iota Cha,CD -80°329,12.27
zeta Cha,CD -80°340,18.00
15G Cha,CD -81°328,12.00
nu Cha,CD -76°441,12.30
17G Cha,CD -75°454,12.60
18G Cha,CD -79°392,18.21
mu Cha,CD -81°345,6.00
20G Cha,CD -80°365,6.45
21G Cha,CD -82°206,4.03
22G Cha,CD -75°498,12.56
gamma Cha,CD -77°454,6.00
24G Cha,CD -79°439,12.00
delta1 Cha,CD -79°441,6.00
delta2 Cha,CD -79°443,6.00
27G Cha,CD -75°512,12.95
28G Cha,CD -78°438,18.00
29G Cha,CD -80°415,18.16
30G Cha,CD -78°457,0.00
31G Cha,CD -76°495,12.00
pi Cha,CD -75°547,18.00
33G Cha,CD -82°224,3.96
34G Cha,CD -78°476,12.00
35G Cha,CD -79°482,12.00
36G Cha,CD -77°522,18.00
epsilon Cha,CD -77°526,0.00
kappa Cha,CD -75°566,7.35
39G Cha,CD -77°542,18.00
beta Cha,CD -78°495,6.00
41G Cha,CD -79°500,6.00
42G Cha,CD -80°482,6.00
43G Cha,CD -77°583,0.00
44G Cha,CD -77°588,6.00
45G Cha,CD -79°519,8.18
46G Cha,CD -78°534,18.00
47G Cha,CD -79°528,13.29
S Cha,CD -76°584,6.89
49G Cha,CD -75°632,12.61
50G Cha,CD -82°250,6.35
1G Cir,CD -68°1281,21.02
2G Cir,CD -67°1498,5.85
3G Cir,CD -65°1589,13.55
4G Cir,CD -65°1601,8.62
5G Cir,CD -69°1203,12.01
6G Cir,CD -69°1204,0.00
7G Cir,CD -65°1649,13.56
8G Cir,CD -66°1549,17.11
9G Cir,CD -66°1571,19.00
10G Cir,CD -67°1587,11.42
11G Cir,CD -65°1687,13.51
12G Cir,CD -66°1580,12.20
13G Cir,CD -65°1697,13.54
14G Cir,CD -67°1602,16.72
15G Cir,CD -67°1618,0.00
16G Cir,CD -67°1624,0.00
alpha Cir,CD -64°867,12.00
18G Cir,CD -58°5755,24.82
19G Cir,CD -62°876,6.96
20G Cir,CD -57°5681,0.00
21G Cir,CD -55°5809,6.24
22G Cir,CD -66°1647,0.00
23G Cir,CD -68°1413,8.15
24G Cir,CD -58°5801,6.20
25G Cir,CD -56°5608,7.52
26G Cir,CD -63°1029,50.50
27G Cir,CD -69°1296,18.00
zeta Cir,CD -65°1813,8.65
29G Cir,CD -59°5440,13.12
30G Cir,CD -61°4597,24.09
theta Cir,CD -62°891,24.99
32G Cir,CD -64°895,23.05
eta Cir,CD -63°1050,32.23
34G Cir,CD -64°904,36.67
35G Cir,CD -60°5466,18.06
36G Cir,CD -61°4681,0.00
37G Cir,CD -63°1059,30.00
38G Cir,CD -60°5490,12.20
39G Cir,CD -61°4703,6.66
40G Cir,CD -60°5517,36.01
41G Cir,CD -60°5535,22.84
delta Cir,CD -60°5539,30.04
epsilon Cir,CD -63°1072,32.53
beta Cir,CD -58°5982,36.01
45G Cir,CD -60°5559,36.03
46G Cir,CD -60°5604,6.05
gamma Cir,CD -58°6012,9.81
48G Cir,CD -57°5987,48.32
1G Col,CD -35°2126,7.29
2G Col,CD -41°1727,21.23
3G Col,CD -30°2232,12.00
4G Col,CD -37°2071,32.27
5G Col,CD -27°2137,12.65
6G Col,CD -36°2127,24.12
7G Col,CD -28°2057,17.83
8G Col,CD -36°2135,7.69
9G Col,CD -35°2199,12.25
10G Col,CD -33°2217,12.26
omicron Col,CD -35°2214,27.54
12G Col,CD -27°2204,19.57
13G Col,CD -34°2198,24.78
14G Col,CD -34°2207,15.55
15G Col,CD -39°1940,24.11
16G Col,CD -32°2336,18.00
17G Col,CD -34°2260,24.15
18G Col,CD -41°1884,24.11
19G Col,CD -32°2359,25.17
20G Col,CD -37°2220,48.37
21G Col,CD -30°2421,25.23
epsilon Col,CD -35°2348,22.92
23G Col,CD -42°1975,4.43
24G Col,CD -38°2085,12.50
25G Col,CD -35°2367,16.30
26G Col,CD -34°2315,12.65
27G Col,CD -29°2348,5.20
28G Col,CD -33°2414,26.53
29G Col,CD -33°2419,24.29
30G Col,CD -28°2298,16.85
31G Col,CD -35°2394,8.59
nu1 Col,CD -27°2389,19.18
33G Col,CD -28°2317,18.00
nu2 Col,CD -28°2321,25.70
35G Col,CD -27°2395,13.41
36G Col,CD -34°2358,6.13
37G Col,CD -40°1999,12.47
alpha Col,CD -34°2375,21.19
39G Col,CD -32°2479,14.90
40G Col,CD -33°2483,42.00
41G Col,CD -30°2571,6.14
42G Col,CD -34°2401,30.00
43G Col,CD -39°2140,12.49
44G Col,CD -31°2704,30.67
mu Col,CD -32°2538,24.53
46G Col,CD -28°2449,13.10
47G Col,CD -36°2445,1.21
48G Col,CD -35°2509,20.47
49G Col,CD -40°2085,15.77
50G Col,CD -32°2573,18.00
51G Col,CD -30°2647,30.11
52G Col,CD -32°2587,37.39
beta Col,CD -35°2546,12.16
54G Col,CD -29°2556,15.08
55G Col,CD -37°2457,6.12
56G Col,CD -34°2503,36.75
lambda Col,CD -33°2599,3.74
58G Col,CD -29°2595,26.74
59G Col,CD -42°2205,48.01
60G Col,CD -39°2260,12.06
xi Col,CD -37°2487,25.84
62G Col,CD -31°2844,14.12
sigma Col,CD -31°2848,6.40
64G Col,CD -31°2854,26.07
gamma Col,CD -35°2612,15.49
eta Col,CD -42°2266,8.14
67G Col,CD -33°2681,7.80
68G Col,CD -42°2282,3.30
69G Col,CD -38°2372,24.70
70G Col,CD -37°2564,13.39
71G Col,CD -36°2609,6.46
72G Col,CD -32°2743,24.13
73G Col,CD -35°2684,13.46
74G Col,CD -29°2769,12.07
75G Col,CD -33°2730,27.08
76G Col,CD -34°2655,12.06
77G Col,CD -41°2227,21.25
pi1 Col,CD -42°2343,12.79
theta Col,CD -37°2609,30.09
pi2 Col,CD -42°2351,8.97
81G Col,CD -34°2699,24.50
82G Col,CD -40°2291,38.53
83G Col,CD -36°2714,4.82
kappa Col,CD -35°2800,33.42
85G Col,CD -39°2491,15.18
86G Col,CD -37°2707,13.95
87G Col,CD -37°2708,2.39
88G Col,CD -34°2795,8.67
89G Col,CD -39°2524,8.34
90G Col,CD -34°2806,42.29
delta Col,CD -33°2927,12.26
92G Col,CD -34°2833,32.42
93G Col,CD -36°2873,24.74
94G Col,CD -36°2875,42.07
95G Col,CD -42°2503,12.78
96G Col,CD -40°2440,9.12
97G Col,CD -34°2864,7.37
98G Col,CD -37°2837,6.97
99G Col,CD -40°2482,42.24
100G Col,CD -40°2508,60.01
101G Col,CD -35°2947,17.16
102G Col,CD -40°2512,15.76
103G Col,CD -36°2962,7.00
104G Col,CD -37°2889,19.83
105G Col,CD -38°2730,7.62
106G Col,CD -36°2990,21.70
107G Col,CD -33°3080,2.49
108G Col,CD -36°3009,36.02
109G Col,CD -35°3005,36.33
110G Col,CD -38°2782,13.25
111G Col,CD -41°2488,43.48
112G Col,CD -36°3031,24.03
1G CrA,CD -43°12272,6.83
2G CrA,CD -41°12491,12.82
3G CrA,CD -41°12534,12.21
4G CrA,CD -44°12456,3.22
5G CrA,CD -42°13101,4.44
6G CrA,CD -37°12457,19.83
7G CrA,CD -38°12729,20.29
8G CrA,CD -44°12569,8.06
9G CrA,CD -39°12626,17.55
10G CrA,CD -43°12564,6.00
11G CrA,CD -41°12871,8.19
12G CrA,CD -43°12600,14.82
13G CrA,CD -39°12696,7.57
14G CrA,CD -39°12704,18.15
theta CrA,CD -42°13378,2.22
kappa1 CrA,CD -38°12895,6.95
18G CrA,CD -43°12699,12.20
lambda CrA,CD -38°13036,14.10
20G CrA,CD -39°12864,12.22
21G CrA,CD -39°12866,12.49
22G CrA,CD -42°13592,2.21
23G CrA,CD -42°13595,6.62
mu CrA,CD -40°12807,30.34
eta1 CrA,CD -43°12841,6.10
eta2 CrA,CD -43°12854,5.43
27G CrA,CD -41°13159,18.56
28G CrA,CD -41°13180,12.05
29G CrA,CD -37°12970,27.33
30G CrA,CD -42°13761,19.17
31G CrA,CD -37°12982,13.33
32G CrA,CD -44°12990,6.38
33G CrA,CD -39°13012,42.56
epsilon CrA,CD -37°13001,12.31
35G CrA,CD -39°13032,24.11
36G CrA,CD -37°13017,4.78
38G CrA,CD -42°13839,6.40
zeta CrA,CD -42°13855,13.72
40G CrA,CD -38°13300,0.00
gamma CrA,CD -37°13048,55.06
42G CrA,CD -37°13049,8.42
delta CrA,CD -40°13061,18.14
alpha CrA,CD -38°13350,12.23
45G CrA,CD -42°13933,7.47
beta CrA,CD -39°13146,3.47
47G CrA,CD -39°13156,18.04
48G CrA,CD -37°13090,18.04
49G CrA,CD -45°13054,6.09
6G Crv,CD -23°10378,24.00
8G Crv,CD -23°10383,6.60
alpha Crv,CD -24°10174,15.36
3 Crv,CD -22°9308,24.04
17G Crv,CD -22°9344,10.25
20G Crv,CD -23°10471,18.47
6 Crv,CD -24°10314,9.10
30G Crv,CD -23°10572,8.15
beta Crv,CD -22°9505,26.43
beta Crt,CD -22°8743,12.70
18G Crt,CD -22°8758,18.00
20G Crt,CD -22°8778,19.83
22G Crt,CD -23°9863,12.31
33G Crt,CD -23°10009,6.15
39G Crt,CD -22°9009,28.45
40G Crt,CD -24°9867,18.05
44G Crt,CD -23°10122,6.87
52G Crt,CD -24°10041,25.37
1G Cru,CD -61°3275,54.46
2G Cru,CD -55°4324,0.00
3G Cru,CD -63°694,24.00
4G Cru,CD -62°593,30.00
5G Cru,CD -56°4256,30.01
theta1 Cru,CD -62°604,38.55
theta2 Cru,CD -62°610,13.86
8G Cru,CD -58°4360,18.27
9G Cru,CD -60°3957,6.05
eta Cru,CD -63°710,13.69
11G Cru,CD -60°4001,28.67
12G Cru,CD -55°4455,36.04
13G Cru,CD -60°4026,11.30
14G Cru,CD -63°727,14.53
15G Cru,CD -62°622,42.58
16G Cru,CD -59°4147,6.42
17G Cru,CD -63°732,12.00
delta Cru,CD -58°4466,2.38
zeta Cru,CD -63°744,78.29
20G Cru,CD -62°642,25.00
T Cru,CD -61°3428,37.00
epsilon Cru,CD -59°4221,24.05
23G Cru,CD -55°4576,24.94
24G Cru,CD -56°4439,0.82
25G Cru,CD -62°651,30.79
alpha1 Cru,CD -62°652,33.06
28G Cru,CD -63°758,13.79
29G Cru,CD -58°4560,18.02
30G Cru,CD -63°763,14.60
31G Cru,CD -61°3482,12.54
32G Cru,CD -55°4639,18.08
33G Cru,CD -55°4647,48.12
gamma Cru,CD -56°4504,36.47
BG Cru,CD -58°4603,18.27
36G Cru,CD -62°659,6.00
37G Cru,CD -55°4667,13.04
38G Cru,CD -61°3535,12.00
39G Cru,CD -58°4692,36.01
40G Cru,CD -62°671,19.30
41G Cru,CD -55°4749,12.12
42G Cru,CD -55°4752,12.73
43G Cru,CD -58°4703,24.00
iota Cru,CD -60°4350,6.18
45G Cru,CD -55°4778,14.76
beta Cru,CD -59°4399,18.15
47G Cru,CD -59°4432,2.27
48G Cru,CD -59°4455,6.00
49G Cru,CD -59°4458,0.76
kappa Cru,CD -59°4460,48.21
lambda Cru,CD -58°4794,12.03
mu1 Cru,CD -56°4688,6.22
mu2 Cru,CD -56°4689,42.01
54G Cru,CD -56°4699,25.70
1G Dor,CD -53°804,12.30
2G Dor,CD -51°975,18.38
gamma Dor,CD -51°1066,12.56
4G Dor,CD -53°899,18.09
5G Dor,CD -54°831,4.36
6G Dor,CD -57°908,8.25
7G Dor,CD -53°929,24.27
alpha Dor,CD -55°916,6.00
R Dor,CD -62°175,0.00
10G Dor,CD -58°972,6.00
11G Dor,CD -59°893,12.02
kappa Dor,CD -59°906,18.14
13G Dor,CD -63°164,19.21
14G Dor,CD -59°914,30.09
15G Dor,CD -61°958,6.00
16G Dor,CD -60°1019,12.00
18G Dor,CD -58°1036,6.05
19G Dor,CD -66°274,5.89
zeta Dor,CD -57°1077,3.21
21G Dor,CD -63°188,19.20
theta Dor,CD -67°323,30.55
lambda Dor,CD -59°1071,0.00
24G Dor,CD -68°308,18.81
25G Dor,CD -62°211,13.87
26G Dor,CD -65°332,8.63
27G Dor,CD -64°188,19.16
28G Dor,CD -64°189,14.32
beta Dor,CD -62°214,6.91
30G Dor,CD -61°1148,24.04
31G Dor,CD -66°337,18.96
delta Dor,CD -65°351,13.69
epsilon Dor,CD -66°351,8.40
35G Dor,CD -64°198,19.16
36G Dor,CD -63°218,22.54
37G Dor,CD -64°200,12.00
eta1 Dor,CD -66°365,17.11
nu Dor,CD -68°374,8.09
eta2 Dor,CD -65°404,8.63
pi1 Dor,CD -69°387,7.91
pi2 Dor,CD -69°392,12.05
43G Dor,CD -65°436,19.05
1G Eri,CD -57°308,12.65
alpha Eri,CD -57°316,3.19
p Eri,CD -56°328,6.00
p Eri,CD -56°328,6.00
q1 Eri,CD -54°356,6.25
q2 Eri,CD -54°374,30.12
chi Eri,CD -52°394,42.49
8G Eri,CD -55°434,25.45
9G Eri,CD -50°545,6.65
10G Eri,CD -52°397,13.20
11G Eri,CD -55°447,36.16
12G Eri,CD -55°461,24.00
13G Eri,CD -51°532,45.56
phi Eri,CD -52°466,36.75
15G Eri,CD -51°571,6.00
kappa Eri,CD -48°637,3.00
17G Eri,CD -50°722,4.73
s Eri,CD -43°814,3.27
iota Eri,CD -40°689,13.82
20G Eri,CD -47°832,18.00
21G Eri,CD -41°769,10.86
24G Eri,CD -46°797,13.05
25G Eri,CD -43°835,12.00
26G Eri,CD -22°943,9.18
27G Eri,CD -23°1061,15.05
29G Eri,CD -45°913,6.09
34G Eri,CD -22°982,25.40
35G Eri,CD -22°984,8.16
36G Eri,CD -41°827,36.00
4 Eri,CD -24°1336,6.59
6 Eri,CD -24°1343,8.12
theta1 Eri,CD -40°771,14.39
tau3 Eri,CD -24°1387,18.00
58G Eri,CD -47°932,12.67
60G Eri,CD -44°956,6.43
65G Eri,CD -24°1480,13.81
69G Eri,CD -39°936,24.03
71G Eri,CD -44°1025,6.79
78G Eri,CD -23°1308,18.05
15 Eri,CD -22°1146,18.83
tau4 Eri,CD -22°1154,15.13
e Eri,CD -43°1028,62.05
83G Eri,CD -24°1600,36.65
89G Eri,CD -42°1115,6.68
92G Eri,CD -44°1139,30.48
95G Eri,CD -23°1412,25.33
98G Eri,CD -22°1214,12.70
99G Eri,CD -43°1085,2.19
100G Eri,CD -41°1029,18.00
tau5 Eri,CD -22°1238,42.82
y Eri,CD -40°1008,18.04
118G Eri,CD -40°1027,13.28
h Eri,CD -37°1415,6.00
126G Eri,CD -41°1119,13.79
tau6 Eri,CD -23°1565,11.34
tau7 Eri,CD -24°1877,24.16
133G Eri,CD -36°1453,12.40
f1 Eri,CD -38°1297,15.40
137G Eri,CD -36°1466,4.82
g Eri,CD -36°1467,12.53
141G Eri,CD -36°1476,6.46
146G Eri,CD -22°1366,20.44
tau8 Eri,CD -24°1945,25.35
150G Eri,CD -23°1619,8.14
i Eri,CD -35°1455,12.27
153G Eri,CD -40°1128,7.53
156G Eri,CD -39°1245,6.00
157G Eri,CD -39°1253,25.86
tau9 Eri,CD -24°2022,6.00
163G Eri,CD -30°1597,9.78
165G Eri,CD -34°1491,0.00
170G Eri,CD -37°1584,14.61
174G Eri,CD -27°1540,14.54
175G Eri,CD -31°1687,6.14
180G Eri,CD -37°1618,24.12
188G Eri,CD -35°1588,12.55
191G Eri,CD -24°2153,28.33
192G Eri,CD -23°1810,22.66
193G Eri,CD -36°1631,30.86
196G Eri,CD -37°1664,18.35
199G Eri,CD -23°1836,10.20
200G Eri,CD -22°1545,13.86
201G Eri,CD -37°1677,36.00
upsilon4Eri,CD -34°1614,6.13
205G Eri,CD -23°1856,37.27
207G Eri,CD -34°1626,13.78
214G Eri,CD -26°1642,13.76
216G Eri,CD -25°1862,19.24
217G Eri,CD -32°1758,24.82
218G Eri,CD -35°1687,30.22
upsilon3Eri,CD -34°1664,31.59
220G Eri,CD -35°1704,12.55
222G Eri,CD -24°2343,19.25
223G Eri,CD -33°1728,7.83
226G Eri,CD -32°1797,36.20
230G Eri,CD -23°1983,38.55
233G Eri,CD -35°1768,10.41
upsilon1Eri,CD -30°1883,31.35
244G Eri,CD -28°1608,6.55
246G Eri,CD -24°2433,31.44
249G Eri,CD -24°2439,12.68
upsilon2Eri,CD -30°1901,36.82
253G Eri,CD -30°1911,6.43
258G Eri,CD -24°2488,6.15
265G Eri,CD -27°1869,8.94
