index1,index2,dist
G 4684,PPM 376749,2.63
G 4685,PPM 369406,4.43
G 4686,PPM 369445,0.97
G 4687,PPM 355917,2.14
G 4688,PPM 355926,2.46
G 4689,PPM 355922,0.83
G 4690,PPM 355930,3.02
G 4691,PPM 369409,1.51
G 4692,PPM 369412,2.39
G 4693,PPM 355912,4.13
G 4694,PPM 369441,0.98
G 4695,PPM 788664,1.58
G 4696,PPM 355937,0.25
G 4697,PPM 355927,3.72
G 4698,PPM 369462,2.24
G 4699,PPM 355932,2.66
G 4701,PPM 355924,4.65
G 4702,PPM 355941,4.36
G 4703,PPM 776570,5.64
G 4704,PPM 776570,27.20
G 4705,PPM 355938,1.88
G 4706,PPM 788673,1.87
G 4707,PPM 369455,3.62
G 4708,PPM 369456,3.24
G 4709,PPM 355944,2.21
G 4710,PPM 776577,2.19
G 4711,PPM 369452,1.22
G 4712,PPM 355948,5.37
G 4713,PPM 355935,2.51
G 4714,PPM 788660,2.41
G 4715,PPM 369448,2.79
G 4716,PPM 355941,2.62
G 4717,PPM 776580,0.99
G 4718,PPM 369468,1.27
G 4719,PPM 369458,1.86
G 4720,PPM 355954,3.74
G 4721,PPM 776583,1.87
G 4722,PPM 355947,1.03
G 4723,PPM 355942,2.82
G 4724,PPM 776581,4.43
G 4725,PPM 369461,1.84
G 4726,PPM 355940,0.86
G 4727,PPM 355953,3.00
G 4728,PPM 369469,3.87
G 4729,PPM 355950,1.84
G 4730,PPM 355966,2.60
G 4732,PPM 355949,2.56
G 4733,PPM 355955,1.87
G 4734,PPM 355963,3.42
G 4735,PPM 355959,2.66
G 4736,PPM 355946,1.90
G 4737,PPM 376761,4.35
G 4738,PPM 355956,6.41
G 4739,PPM 369444,3.76
G 4741,PPM 376760,2.78
G 4742,PPM 369428,1.32
G 4743,PPM 355958,1.10
G 4744,PPM 355969,3.52
G 4745,PPM 784474,2.20
G 4746,PPM 369473,2.27
G 4747,PPM 355968,1.11
G 4748,PPM 776589,5.18
G 4749,PPM 355967,1.59
G 4750,PPM 776594,4.05
G 4751,PPM 355961,1.91
G 4752,PPM 355972,2.57
G 4753,PPM 369427,1.78
G 4754,PPM 369478,1.50
G 4755,PPM 376759,6.71
G 4756,PPM 355970,0.30
G 4757,PPM 355971,4.09
G 4758,PPM 369482,2.51
G 4759,PPM 355962,2.81
G 4760,PPM 355974,1.87
G 4762,PPM 355984,6.35
G 4763,PPM 355982,1.17
G 4764,PPM 776603,4.82
G 4765,PPM 369446,3.71
G 4766,PPM 776599,4.03
G 4767,PPM 776592,6.65
G 4769,PPM 369481,3.52
G 4770,PPM 355976,1.25
G 4771,PPM 369471,2.63
G 4772,PPM 355981,4.50
G 4773,PPM 369491,1.39
G 4774,PPM 355993,2.53
G 4775,PPM 376750,1.45
G 4776,PPM 355990,4.14
G 4777,PPM 369486,1.76
G 4778,PPM 369484,4.66
G 4779,PPM 376715,0.92
G 4780,PPM 356004,2.30
G 4781,PPM 776597,6.62
G 4782,PPM 369470,5.46
G 4783,PPM 355988,6.04
G 4784,PPM 369495,1.27
G 4785,PPM 355997,1.94
G 4786,PPM 776602,6.61
G 4787,PPM 776601,1.06
G 4788,PPM 369449,2.95
G 4789,PPM 776610,3.59
G 4790,PPM 355995,0.33
G 4791,PPM 355999,2.37
G 4793,PPM 776605,4.39
G 4794,PPM 356007,2.98
G 4795,PPM 356009,2.73
G 4796,PPM 369480,0.83
G 4797,PPM 776613,3.19
G 4798,PPM 356010,1.11
G 4799,PPM 356002,2.64
G 4800,PPM 356005,1.40
G 4801,PPM 356015,3.11
G 4803,PPM 369490,0.70
G 4804,PPM 369499,1.59
G 4805,PPM 784502,4.57
G 4807,PPM 356006,1.38
G 4808,PPM 369503,3.06
G 4809,PPM 356018,19.62
G 4810,PPM 356017,3.19
G 4811,PPM 369477,3.37
G 4812,PPM 776609,6.70
G 4813,PPM 369493,0.99
G 4814,PPM 369472,1.40
G 4815,PPM 369488,6.81
G 4816,PPM 788678,1.76
G 4817,PPM 369476,1.48
G 4818,PPM 356016,3.65
G 4819,PPM 788655,2.07
G 4820,PPM 356027,1.70
G 4821,PPM 776611,4.25
G 4822,PPM 776620,1.99
G 4823,PPM 356021,1.14
G 4824,PPM 369511,1.53
G 4825,PPM 369505,1.06
G 4826,PPM 356025,3.15
G 4827,PPM 356033,5.69
G 4828,PPM 356024,1.78
G 4829,PPM 369487,3.02
G 4830,PPM 369515,2.67
G 4831,PPM 776617,6.26
G 4832,PPM 776622,3.36
G 4833,PPM 776624,1.32
G 4834,PPM 784511,3.24
G 4835,PPM 356029,2.76
G 4837,PPM 369512,3.17
G 4838,PPM 776630,5.11
G 4839,PPM 356034,0.79
G 4840,PPM 356035,3.04
G 4841,PPM 369520,11.29
G 4843,PPM 369526,2.65
G 4844,PPM 356039,2.63
G 4845,PPM 356046,3.59
G 4846,PPM 369516,3.24
G 4847,PPM 369530,2.46
G 4848,PPM 369518,5.93
G 4849,PPM 776626,2.65
G 4850,PPM 356041,4.78
G 4851,PPM 369508,0.43
G 4852,PPM 356050,1.95
G 4853,PPM 369513,2.69
G 4854,PPM 356031,2.24
G 4855,PPM 776628,4.00
G 4856,PPM 356045,1.82
G 4857,PPM 369514,2.66
G 4858,PPM 369527,2.61
G 4859,PPM 356037,1.77
G 4860,PPM 376752,2.58
G 4861,PPM 776635,3.80
G 4862,PPM 356054,3.82
G 4863,PPM 376623,3.55
G 4864,PPM 356040,4.19
G 4865,PPM 356057,3.12
G 4866,PPM 356052,4.24
G 4867,PPM 356053,2.04
G 4868,PPM 356051,4.58
G 4869,PPM 356062,2.73
G 4870,PPM 376661,0.18
G 4872,PPM 356043,1.68
G 4873,PPM 356048,3.02
G 4874,PPM 376780,2.67
G 4875,PPM 356063,2.66
G 4876,PPM 356058,3.58
G 4877,PPM 356047,0.55
G 4878,PPM 356068,2.72
G 4879,PPM 356072,2.95
G 4880,PPM 376774,7.23
G 4881,PPM 356067,6.61
G 4882,PPM 356070,2.08
G 4883,PPM 356061,3.23
G 4884,PPM 356059,1.95
G 4885,PPM 376742,2.44
G 4886,PPM 356073,2.98
G 4887,PPM 784513,1.54
G 4888,PPM 356056,2.71
G 4889,PPM 369533,1.86
G 4890,PPM 356076,3.39
G 4891,PPM 356082,0.49
G 4893,PPM 784505,2.68
G 4894,PPM 776658,0.91
G 4895,PPM 369551,3.84
G 4896,PPM 356079,6.38
G 4897,PPM 776652,2.36
G 4898,PPM 369540,2.82
G 4900,PPM 356080,1.64
G 4901,PPM 776663,3.38
G 4903,PPM 369543,1.12
G 4904,PPM 376779,5.45
G 4905,PPM 356092,1.44
G 4906,PPM 356077,1.22
G 4907,PPM 776668,3.05
G 4908,PPM 356074,2.83
G 4909,PPM 356075,1.06
G 4910,PPM 369506,1.55
G 4911,PPM 356094,2.97
G 4912,PPM 369550,3.56
G 4913,PPM 356086,1.93
G 4914,PPM 776665,0.31
G 4915,PPM 356091,3.01
G 4916,PPM 369539,1.94
G 4917,PPM 784525,1.56
G 4918,PPM 356083,3.10
G 4919,PPM 369557,2.99
G 4920,PPM 356087,3.85
G 4921,PPM 356093,0.51
G 4922,PPM 356088,3.59
G 4923,PPM 356096,14.96
G 4924,PPM 369504,1.28
G 4925,PPM 356100,3.93
G 4926,PPM 356101,4.84
G 4927,PPM 369535,2.97
G 4929,PPM 369531,3.51
G 4930,PPM 369538,0.60
G 4931,PPM 784523,3.26
G 4932,PPM 369547,4.81
G 4933,PPM 356099,1.02
G 4934,PPM 784521,2.69
G 4935,PPM 369562,6.46
G 4936,PPM 369564,3.37
G 4937,PPM 369559,5.43
G 4938,PPM 369556,0.57
G 4939,PPM 356112,0.54
G 4940,PPM 356109,3.86
G 4941,PPM 776681,5.69
G 4942,PPM 356120,4.60
G 4943,PPM 369575,4.49
G 4944,PPM 356108,5.23
G 4946,PPM 356103,3.39
G 4947,PPM 776683,1.72
G 4948,PPM 356110,1.51
G 4949,PPM 356122,4.09
G 4950,PPM 369536,1.54
G 4951,PPM 356119,3.62
G 4952,PPM 356118,3.05
G 4953,PPM 376669,0.99
G 4954,PPM 776691,1.64
G 4955,PPM 369581,1.27
G 4956,PPM 356114,1.11
G 4957,PPM 376775,1.21
G 4958,PPM 356121,2.06
G 4959,PPM 356104,2.61
G 4960,PPM 369569,1.75
G 4961,PPM 369573,2.45
G 4962,PPM 369571,0.76
G 4963,PPM 369565,1.74
G 4964,PPM 376782,0.71
G 4965,PPM 369582,1.93
G 4966,PPM 356131,1.89
G 4967,PPM 356134,6.24
G 4968,PPM 369548,2.31
G 4969,PPM 784529,1.70
G 4970,PPM 356133,2.35
G 4971,PPM 369596,1.99
G 4972,PPM 376772,1.16
G 4973,PPM 356124,0.95
G 4974,PPM 369598,0.87
G 4975,PPM 369558,1.14
G 4976,PPM 784530,1.13
G 4977,PPM 356125,2.35
G 4979,PPM 369602,1.70
G 4980,PPM 369576,0.92
G 4981,PPM 356126,1.29
G 4982,PPM 356127,1.32
G 4983,PPM 356138,0.38
G 4984,PPM 356137,3.67
G 4985,PPM 356132,3.12
G 4986,PPM 356141,4.50
G 4987,PPM 776700,2.48
G 4988,PPM 369607,2.40
G 4989,PPM 356128,2.42
G 4990,PPM 356144,3.32
G 4991,PPM 356140,2.54
G 4992,PPM 356153,2.69
G 4993,PPM 356136,0.54
G 4994,PPM 356139,4.70
G 4995,PPM 356145,1.56
G 4996,PPM 776712,0.72
G 4997,PPM 776713,2.80
G 4998,PPM 356148,2.74
G 4999,PPM 356163,1.62
G 5000,PPM 376789,0.56
G 5001,PPM 356159,0.81
G 5002,PPM 376755,1.89
G 5003,PPM 356147,4.42
G 5004,PPM 369584,0.95
G 5005,PPM 369592,1.25
G 5006,PPM 376717,0.94
G 5007,PPM 356156,4.98
G 5008,PPM 376802,1.93
G 5009,PPM 369614,6.02
G 5010,PPM 356160,1.81
G 5011,PPM 369604,2.66
G 5012,PPM 356155,1.54
G 5013,PPM 369617,2.74
G 5014,PPM 369621,2.34
G 5015,PPM 376704,1.76
G 5016,PPM 356152,2.18
G 5017,PPM 376726,1.19
G 5018,PPM 369585,1.02
G 5019,PPM 356171,2.34
G 5020,PPM 369578,1.59
G 5021,PPM 369588,4.55
G 5022,PPM 356174,1.18
G 5023,PPM 369605,1.10
G 5024,PPM 356178,1.06
G 5025,PPM 356181,1.88
G 5026,PPM 776728,4.67
G 5027,PPM 369606,1.69
G 5028,PPM 776725,3.46
G 5029,PPM 369670,3.40
G 5030,PPM 356179,1.74
G 5031,PPM 369613,3.72
G 5032,PPM 369577,1.44
G 5033,PPM 376805,2.64
G 5034,PPM 356172,4.78
G 5035,PPM 369635,2.46
G 5036,PPM 356191,2.04
G 5037,PPM 356188,1.21
G 5038,PPM 356170,0.82
G 5039,PPM 356196,6.62
G 5040,PPM 784545,2.77
G 5041,PPM 356186,2.06
G 5042,PPM 356199,1.30
G 5043,PPM 356193,3.69
G 5044,PPM 356190,1.73
G 5045,PPM 356173,1.81
G 5046,PPM 788671,1.90
G 5047,PPM 356184,2.72
G 5048,PPM 356206,1.73
G 5049,PPM 776732,1.83
G 5050,PPM 356208,2.91
G 5051,PPM 356195,2.52
G 5052,PPM 376801,5.30
G 5053,PPM 356197,1.81
G 5054,PPM 369639,1.13
G 5055,PPM 369619,4.35
G 5056,PPM 776736,0.34
G 5058,PPM 356210,2.38
G 5059,PPM 356192,0.38
G 5060,PPM 356211,4.75
G 5061,PPM 369609,2.55
G 5062,PPM 776737,4.16
G 5063,PPM 369653,1.97
G 5064,PPM 369650,1.14
G 5065,PPM 784553,1.42
G 5066,PPM 369656,1.21
G 5067,PPM 356194,5.60
G 5068,PPM 376820,0.37
G 5069,PPM 356213,1.85
G 5070,PPM 369600,1.40
G 5071,PPM 376813,5.08
G 5072,PPM 369637,2.54
G 5073,PPM 376800,2.22
G 5074,PPM 356215,2.78
G 5075,PPM 369660,1.30
G 5076,PPM 369661,1.32
G 5077,PPM 376810,7.23
G 5078,PPM 356223,1.95
G 5079,PPM 356221,1.65
G 5081,PPM 356231,6.90
G 5082,PPM 369669,0.59
G 5083,PPM 776747,5.01
G 5084,PPM 376819,9.08
G 5085,PPM 356225,3.38
G 5086,PPM 356235,3.93
G 5087,PPM 776742,2.17
G 5088,PPM 356228,0.76
G 5089,PPM 369666,0.45
G 5090,PPM 369615,3.38
G 5091,PPM 356226,1.75
G 5092,PPM 776750,2.81
G 5093,PPM 356230,4.56
G 5094,PPM 356237,1.86
G 5096,PPM 356218,3.66
G 5097,PPM 356217,2.09
G 5098,PPM 788612,2.28
G 5099,PPM 356245,5.78
G 5100,PPM 776756,0.92
G 5101,PPM 356224,0.39
G 5102,PPM 356241,0.52
G 5103,PPM 356234,0.60
G 5104,PPM 376818,2.09
G 5105,PPM 356236,1.78
G 5106,PPM 776757,6.98
G 5107,PPM 369663,1.19
G 5108,PPM 356240,1.23
G 5109,PPM 369658,0.78
G 5110,PPM 356255,4.02
G 5111,PPM 356254,4.11
G 5112,PPM 356246,3.23
G 5113,PPM 776759,3.87
G 5114,PPM 369634,5.31
G 5115,PPM 356257,1.99
G 5116,PPM 356239,0.90
G 5117,PPM 369651,2.36
G 5120,PPM 369627,3.90
G 5121,PPM 376816,2.99
G 5122,PPM 376793,1.10
G 5123,PPM 369672,1.09
G 5124,PPM 369647,1.62
G 5125,PPM 788614,2.17
G 5126,PPM 369623,2.86
G 5127,PPM 788685,1.23
G 5128,PPM 356265,2.15
G 5129,PPM 356265,9.16
G 5131,PPM 369626,0.61
G 5132,PPM 776774,5.64
G 5133,PPM 369644,0.90
G 5135,PPM 356262,2.84
G 5136,PPM 356264,2.03
G 5137,PPM 776776,1.94
G 5138,PPM 788686,2.52
G 5139,PPM 369678,1.71
G 5140,PPM 369687,3.49
G 5141,PPM 788689,0.30
G 5142,PPM 356252,4.24
G 5143,PPM 376822,3.03
G 5144,PPM 776775,6.45
G 5145,PPM 356267,1.30
G 5146,PPM 356273,3.20
G 5147,PPM 356274,3.34
G 5148,PPM 376635,1.86
G 5149,PPM 776778,2.25
G 5150,PPM 356282,1.48
G 5151,PPM 356276,1.89
G 5152,PPM 776780,8.54
G 5153,PPM 776791,1.43
G 5154,PPM 776782,4.81
G 5156,PPM 356286,2.33
G 5157,PPM 369695,18.23
G 5158,PPM 356289,2.19
G 5159,PPM 369690,3.09
G 5160,PPM 356284,3.70
G 5161,PPM 356292,4.00
G 5162,PPM 356285,1.38
G 5163,PPM 356277,1.58
G 5164,PPM 369685,1.66
G 5165,PPM 376824,1.27
G 5166,PPM 356287,0.99
G 5167,PPM 356294,1.16
G 5168,PPM 356301,2.69
G 5169,PPM 356296,0.35
G 5170,PPM 369693,2.15
G 5171,PPM 369703,2.20
G 5172,PPM 369709,4.09
G 5173,PPM 356297,0.82
G 5174,PPM 776801,2.07
G 5175,PPM 369712,1.00
G 5176,PPM 776800,4.31
G 5177,PPM 776802,5.59
G 5178,PPM 356302,2.22
G 5179,PPM 369710,2.19
G 5180,PPM 776805,0.23
G 5181,PPM 356306,3.65
G 5182,PPM 788684,1.92
G 5183,PPM 356303,0.98
G 5184,PPM 356309,1.34
G 5185,PPM 356313,0.52
G 5187,PPM 776804,3.45
G 5188,PPM 356315,2.91
G 5189,PPM 369716,1.34
G 5190,PPM 356299,1.29
G 5191,PPM 369701,0.60
G 5192,PPM 356332,6.24
G 5193,PPM 369692,1.99
G 5194,PPM 369714,1.04
G 5195,PPM 356331,9.03
G 5196,PPM 356325,1.74
G 5197,PPM 356320,0.68
G 5198,PPM 356318,1.03
G 5199,PPM 776814,1.29
G 5200,PPM 356326,2.45
G 5201,PPM 776815,3.17
G 5202,PPM 369698,2.65
G 5203,PPM 376839,5.42
G 5204,PPM 369697,4.19
G 5205,PPM 356333,0.72
G 5206,PPM 376747,1.41
G 5208,PPM 376796,1.67
G 5209,PPM 376828,2.10
G 5210,PPM 369704,2.35
G 5212,PPM 356322,0.82
G 5213,PPM 369681,4.72
G 5214,PPM 776822,4.15
G 5215,PPM 776818,5.15
G 5216,PPM 776821,2.97
G 5218,PPM 776820,5.18
G 5219,PPM 784577,2.66
G 5220,PPM 356339,1.55
G 5221,PPM 356330,1.77
G 5222,PPM 356340,4.02
G 5223,PPM 376837,2.74
G 5224,PPM 356352,1.94
G 5225,PPM 776813,1.51
G 5226,PPM 376834,2.00
G 5227,PPM 776827,1.93
G 5229,PPM 369722,1.64
G 5230,PPM 376843,7.89
G 5231,PPM 356354,3.62
G 5232,PPM 788700,3.60
G 5233,PPM 356365,1.92
G 5234,PPM 356356,2.57
G 5235,PPM 356363,2.20
G 5236,PPM 356371,3.36
G 5237,PPM 784582,0.33
G 5238,PPM 376836,1.77
G 5239,PPM 356370,3.65
G 5241,PPM 356344,2.69
G 5243,PPM 356374,4.13
G 5244,PPM 776828,0.95
G 5245,PPM 369721,5.97
G 5247,PPM 356388,5.84
G 5248,PPM 356384,4.19
G 5249,PPM 356366,1.33
G 5250,PPM 356362,3.84
G 5251,PPM 356393,4.17
G 5252,PPM 356375,3.60
G 5253,PPM 356349,1.93
G 5254,PPM 356377,6.50
G 5255,PPM 356367,0.24
G 5256,PPM 776846,7.74
G 5257,PPM 356400,7.33
G 5258,PPM 356396,4.82
G 5259,PPM 376754,1.57
G 5260,PPM 376832,0.61
G 5261,PPM 356408,2.00
G 5262,PPM 369737,1.68
G 5263,PPM 356404,2.41
G 5264,PPM 356382,4.27
G 5265,PPM 356382,3.68
G 5266,PPM 369724,2.07
G 5267,PPM 369746,1.44
G 5268,PPM 369741,2.14
G 5269,PPM 356399,0.83
G 5270,PPM 369736,3.71
G 5271,PPM 369732,0.91
G 5272,PPM 376844,0.20
G 5273,PPM 776855,2.60
G 5274,PPM 776857,2.52
G 5275,PPM 356422,0.62
G 5276,PPM 356414,0.44
G 5277,PPM 356407,2.52
G 5278,PPM 356424,2.54
G 5279,PPM 369751,1.79
G 5280,PPM 369729,2.65
G 5281,PPM 356403,1.65
G 5282,PPM 776864,2.80
G 5283,PPM 776866,3.27
G 5285,PPM 376855,1.54
G 5286,PPM 369754,1.95
G 5287,PPM 376847,5.34
G 5288,PPM 776859,2.65
G 5289,PPM 356433,4.01
G 5290,PPM 356436,2.08
G 5291,PPM 369738,2.82
G 5292,PPM 356442,4.09
G 5293,PPM 369753,2.39
G 5294,PPM 376852,1.54
G 5295,PPM 356444,1.34
G 5296,PPM 369759,1.72
G 5298,PPM 356448,6.86
G 5299,PPM 376735,2.91
G 5300,PPM 369762,3.35
G 5301,PPM 376854,3.12
G 5302,PPM 784595,2.69
G 5303,PPM 369758,1.61
G 5304,PPM 356453,11.48
G 5305,PPM 356452,1.63
G 5306,PPM 776886,1.29
G 5307,PPM 784597,0.83
G 5308,PPM 776883,2.37
G 5309,PPM 356462,4.25
G 5310,PPM 356470,1.97
G 5311,PPM 356450,5.96
G 5312,PPM 356451,4.37
G 5313,PPM 369771,3.83
G 5314,PPM 356458,1.59
G 5315,PPM 776880,3.27
G 5316,PPM 369775,1.82
G 5317,PPM 776893,3.34
G 5318,PPM 788687,5.20
G 5319,PPM 356464,3.26
G 5320,PPM 356476,1.08
G 5321,PPM 356445,2.25
G 5322,PPM 356467,1.74
G 5323,PPM 356482,3.61
G 5324,PPM 784584,2.14
G 5325,PPM 356486,0.83
G 5326,PPM 356474,2.06
G 5328,PPM 788687,2.98
G 5329,PPM 369781,0.26
G 5330,PPM 356473,1.60
G 5331,PPM 784610,2.70
G 5332,PPM 356466,1.04
G 5333,PPM 356479,0.99
G 5334,PPM 356477,1.27
G 5335,PPM 356483,0.81
G 5336,PPM 356475,9.50
G 5337,PPM 369770,1.64
G 5338,PPM 369763,4.94
G 5339,PPM 776907,5.74
G 5340,PPM 369785,1.01
G 5341,PPM 356499,0.81
G 5342,PPM 376830,2.99
G 5343,PPM 776905,5.55
G 5344,PPM 356497,2.02
G 5345,PPM 356503,3.84
G 5346,PPM 369764,0.56
G 5347,PPM 356504,0.87
G 5348,PPM 776904,7.01
G 5349,PPM 356506,1.95
G 5350,PPM 356496,1.59
G 5351,PPM 312661,1.71
G 5352,PPM 312662,1.68
G 5353,PPM 312663,3.78
G 5355,PPM 312668,4.43
G 5356,PPM 369778,4.33
G 5357,PPM 369757,0.55
G 5360,PPM 369752,0.78
G 5362,PPM 356500,3.23
G 5363,PPM 376815,3.77
G 5364,PPM 356505,3.75
G 5365,PPM 356514,1.49
G 5366,PPM 356525,3.46
G 5367,PPM 356516,3.31
G 5368,PPM 369796,3.33
G 5369,PPM 369797,3.82
G 5370,PPM 356515,2.89
G 5371,PPM 356519,1.22
G 5372,PPM 356519,6.06
G 5373,PPM 356536,1.53
G 5374,PPM 356539,1.62
G 5375,PPM 376833,2.33
G 5376,PPM 376863,5.56
G 5377,PPM 376773,1.54
G 5378,PPM 369767,0.33
G 5379,PPM 776926,0.90
G 5380,PPM 784624,1.32
G 5381,PPM 356518,1.94
G 5382,PPM 776940,5.78
G 5383,PPM 369803,2.65
G 5384,PPM 369806,3.54
G 5385,PPM 788697,2.30
G 5386,PPM 356533,0.87
G 5387,PPM 356550,2.55
G 5388,PPM 369791,1.72
G 5389,PPM 356552,2.02
G 5390,PPM 784631,2.18
G 5391,PPM 776945,2.95
G 5392,PPM 356547,0.58
G 5393,PPM 369798,3.28
G 5394,PPM 369773,2.60
G 5395,PPM 784608,3.42
G 5396,PPM 376866,5.86
G 5397,PPM 369801,0.96
G 5398,PPM 369815,1.03
G 5399,PPM 369807,3.33
G 5400,PPM 369795,5.13
G 5401,PPM 356553,1.16
G 5402,PPM 369790,6.84
G 5403,PPM 356558,0.81
G 5404,PPM 369816,1.98
G 5405,PPM 356555,3.37
G 5406,PPM 376872,4.69
G 5407,PPM 356571,3.11
G 5408,PPM 376867,1.40
G 5409,PPM 369811,1.54
G 5410,PPM 369824,2.39
G 5411,PPM 776966,7.64
G 5412,PPM 376861,1.76
G 5413,PPM 356562,1.13
G 5414,PPM 356568,0.66
G 5415,PPM 369826,10.85
G 5416,PPM 776959,1.43
G 5417,PPM 369832,3.92
G 5418,PPM 776963,2.20
G 5419,PPM 369810,2.42
G 5420,PPM 356566,1.54
G 5421,PPM 356577,1.50
G 5422,PPM 369805,0.65
G 5424,PPM 356581,1.56
G 5425,PPM 356586,5.14
G 5426,PPM 356585,1.62
G 5427,PPM 356593,4.35
G 5428,PPM 369814,0.82
G 5429,PPM 369834,1.02
G 5430,PPM 376835,0.76
G 5431,PPM 356587,3.71
G 5432,PPM 369825,0.31
G 5433,PPM 356597,2.19
G 5435,PPM 788699,1.86
G 5438,PPM 369835,1.97
G 5439,PPM 776989,2.96
G 5440,PPM 369833,2.59
G 5441,PPM 369809,2.32
G 5442,PPM 776994,7.70
G 5443,PPM 776992,2.81
G 5444,PPM 356595,1.81
G 5445,PPM 356611,5.20
G 5446,PPM 356607,1.50
G 5447,PPM 356608,3.22
G 5448,PPM 369851,0.75
G 5449,PPM 356619,2.26
G 5450,PPM 369827,2.21
G 5451,PPM 376883,1.37
G 5452,PPM 776990,4.93
G 5453,PPM 369828,2.02
G 5454,PPM 376825,0.24
G 5455,PPM 369822,3.95
G 5456,PPM 776996,2.47
G 5457,PPM 356612,1.71
G 5458,PPM 369821,5.99
G 5459,PPM 356622,2.90
G 5460,PPM 356624,4.35
G 5462,PPM 369861,3.50
G 5463,PPM 369849,2.89
G 5464,PPM 376881,2.59
G 5465,PPM 369865,2.67
G 5466,PPM 356631,1.52
G 5467,PPM 376781,3.94
G 5468,PPM 356627,1.47
G 5469,PPM 369831,6.74
G 5470,PPM 777000,0.19
G 5471,PPM 356618,1.49
G 5472,PPM 777004,3.28
G 5473,PPM 356628,1.68
G 5474,PPM 356638,5.70
G 5475,PPM 369829,3.84
G 5476,PPM 777024,3.06
G 5477,PPM 784667,5.91
G 5478,PPM 369860,2.19
G 5479,PPM 369838,7.14
G 5480,PPM 369856,2.15
G 5481,PPM 777030,2.50
G 5483,PPM 369864,1.73
G 5484,PPM 369874,2.58
G 5485,PPM 356645,4.13
G 5486,PPM 356636,2.06
G 5487,PPM 369857,0.15
G 5488,PPM 356650,3.23
G 5489,PPM 356642,1.71
G 5490,PPM 369872,1.20
G 5491,PPM 356657,3.56
G 5492,PPM 376885,0.48
G 5494,PPM 777029,3.14
G 5495,PPM 356641,1.16
G 5496,PPM 356661,3.80
G 5497,PPM 369830,3.81
G 5498,PPM 356643,4.19
G 5499,PPM 376791,1.30
G 5500,PPM 356667,2.58
G 5501,PPM 369868,2.15
G 5502,PPM 784678,4.50
G 5503,PPM 784686,2.58
G 5504,PPM 376891,1.30
G 5505,PPM 777033,0.99
G 5506,PPM 369866,1.41
G 5507,PPM 356656,1.69
G 5508,PPM 356665,1.53
G 5509,PPM 369859,1.92
G 5510,PPM 356652,2.28
G 5511,PPM 376892,9.61
G 5512,PPM 369883,1.58
G 5513,PPM 356678,4.49
G 5514,PPM 777039,0.47
G 5515,PPM 369836,1.04
G 5516,PPM 356670,2.11
G 5517,PPM 369885,2.89
G 5518,PPM 369893,0.52
G 5520,PPM 369896,0.41
G 5521,PPM 369867,0.48
G 5522,PPM 369897,0.56
G 5523,PPM 356679,3.01
G 5524,PPM 356685,3.95
G 5525,PPM 356682,2.55
G 5526,PPM 788715,2.93
G 5527,PPM 356674,1.34
G 5528,PPM 777042,1.37
G 5529,PPM 369879,3.87
G 5530,PPM 784681,3.69
G 5531,PPM 356686,1.55
G 5532,PPM 784685,3.66
G 5533,PPM 777051,1.62
G 5534,PPM 369892,0.99
G 5535,PPM 369882,0.54
G 5536,PPM 356671,0.74
G 5537,PPM 376823,2.15
G 5538,PPM 356691,10.18
G 5539,PPM 356688,6.05
G 5540,PPM 369853,0.79
G 5541,PPM 369904,1.71
G 5542,PPM 376804,0.87
G 5543,PPM 376898,6.54
G 5544,PPM 784707,4.32
G 5545,PPM 369878,5.47
G 5546,PPM 369880,2.68
G 5547,PPM 356700,2.59
G 5548,PPM 356703,2.25
G 5549,PPM 369914,11.34
G 5550,PPM 369909,2.60
G 5551,PPM 784711,4.82
G 5552,PPM 356712,1.99
G 5553,PPM 369923,0.69
G 5554,PPM 784703,0.47
G 5555,PPM 369910,1.17
G 5556,PPM 356701,2.06
G 5558,PPM 356716,3.46
G 5559,PPM 356717,1.86
G 5560,PPM 369875,2.78
G 5561,PPM 369919,1.97
G 5562,PPM 356715,0.43
G 5564,PPM 784719,1.31
G 5565,PPM 369929,1.16
G 5566,PPM 356707,0.52
G 5567,PPM 369901,3.64
G 5568,PPM 369925,4.22
G 5569,PPM 356720,2.14
G 5570,PPM 369895,2.12
G 5571,PPM 369932,2.56
G 5572,PPM 369926,1.53
G 5573,PPM 356733,1.37
G 5575,PPM 369940,2.71
G 5576,PPM 369890,0.58
G 5577,PPM 356736,2.87
G 5578,PPM 376896,0.63
G 5579,PPM 369920,1.21
G 5580,PPM 369928,1.29
G 5581,PPM 369921,1.51
G 5582,PPM 376680,1.01
G 5584,PPM 356728,1.27
G 5585,PPM 356735,1.09
G 5586,PPM 369906,3.94
G 5587,PPM 369948,0.85
G 5588,PPM 784725,1.49
G 5589,PPM 356748,3.65
G 5590,PPM 369933,0.81
G 5591,PPM 369903,0.93
G 5592,PPM 356741,28.28
G 5593,PPM 369946,1.13
G 5594,PPM 369936,0.17
G 5595,PPM 369898,3.41
G 5596,PPM 356742,2.68
G 5597,PPM 376857,0.24
G 5598,PPM 356761,0.73
G 5600,PPM 369915,2.52
G 5601,PPM 356751,0.62
G 5602,PPM 356760,4.27
G 5603,PPM 356768,2.71
G 5604,PPM 369945,0.96
G 5605,PPM 356757,4.09
G 5607,PPM 369927,1.58
G 5608,PPM 369960,0.21
G 5609,PPM 356770,2.13
G 5610,PPM 376890,2.76
G 5611,PPM 369957,1.88
