index1,index2,dist
USNO 2580,PPM 216684,2.43
USNO 2581,PPM 71258,1.02
USNO 2582,PPM 71265,0.83
USNO 2583,PPM 95424,4.57
USNO 2584,PPM 282235,1.60
USNO 2585,PPM 725884,0.72
USNO 2586,PPM 249811,0.92
USNO 2587,PPM 249815,2.42
USNO 2588,PPM 95430,4.25
USNO 2589,PPM 121936,2.23
USNO 2590,PPM 121940,1.76
USNO 2591,PPM 188806,0.64
USNO 2592,PPM 95472,1.37
USNO 2595,PPM 6253,1.71
USNO 2596,PPM 249830,1.22
USNO 2597,PPM 249837,1.66
USNO 2598,PPM 249854,1.77
USNO 2599,PPM 249857,2.33
USNO 2600,PPM 95522,1.30
USNO 2601,PPM 71304,0.40
USNO 2602,PPM 282296,1.26
USNO 2603,PPM 71324,1.39
USNO 2604,PPM 95555,1.26
USNO 2605,PPM 310415,2.16
USNO 2606,PPM 282298,0.29
USNO 2607,PPM 71330,0.23
USNO 2608,PPM 216783,1.10
USNO 2609,PPM 95584,0.29
USNO 2610,PPM 71340,2.02
USNO 2611,PPM 188864,0.57
USNO 2612,PPM 71344,0.95
USNO 2613,PPM 15683,0.62
USNO 2614,PPM 188873,0.92
USNO 2615,PPM 249936,0.89
USNO 2616,PPM 282332,3.05
USNO 2617,PPM 71361,2.70
USNO 2618,PPM 95611,2.38
USNO 2619,PPM 249942,2.68
USNO 2620,PPM 249954,0.65
USNO 2621,PPM 188897,1.63
USNO 2622,PPM 249959,20.84
USNO 2623,PPM 282357,1.26
USNO 2624,PPM 249975,1.60
USNO 2625,PPM 249978,2.01
USNO 2626,PPM 249987,9.19
USNO 2627,PPM 282368,3.51
USNO 2628,PPM 249988,2.37
USNO 2629,PPM 71401,1.61
USNO 2630,PPM 95649,1.32
USNO 2631,PPM 48903,1.93
USNO 2632,PPM 95662,0.25
USNO 2633,PPM 71430,0.98
USNO 2634,PPM 249999,1.67
USNO 2635,PPM 122160,2.66
USNO 2636,PPM 726065,17.63
USNO 2637,PPM 250014,0.43
USNO 2638,PPM 250015,1.29
USNO 2639,PPM 250022,1.24
USNO 2640,PPM 48919,0.32
USNO 2641,PPM 250024,1.86
USNO 2642,PPM 250051,1.49
USNO 2643,PPM 188954,1.52
USNO 2644,PPM 250046,3.05
USNO 2645,PPM 6293,0.69
USNO 2646,PPM 250066,1.49
USNO 2647,PPM 250068,2.58
USNO 2648,PPM 71459,1.24
USNO 2649,PPM 150221,2.03
USNO 2650,PPM 250081,4.40
USNO 2651,PPM 250083,1.43
USNO 2652,PPM 71490,1.64
USNO 2653,PPM 95737,1.03
USNO 2654,PPM 216929,1.76
USNO 2655,PPM 250084,3.01
USNO 2656,PPM 71503,2.13
USNO 2657,PPM 250103,1.47
USNO 2658,PPM 250140,1.42
USNO 2659,PPM 282461,0.26
USNO 2660,PPM 250142,1.11
USNO 2661,PPM 216978,2.81
USNO 2662,PPM 48992,3.10
USNO 2663,PPM 95807,2.59
USNO 2664,PPM 216990,1.46
USNO 2665,PPM 71527,2.80
USNO 2666,PPM 71536,3.13
USNO 2667,PPM 250164,3.36
USNO 2668,PPM 95826,2.44
USNO 2669,PPM 95830,1.67
USNO 2670,PPM 250186,0.12
USNO 2671,PPM 95837,6.03
USNO 2672,PPM 250200,1.37
USNO 2673,PPM 250195,0.61
USNO 2674,PPM 95868,1.68
USNO 2675,PPM 250239,2.77
USNO 2676,PPM 250233,30.92
USNO 2677,PPM 250234,1.49
USNO 2678,PPM 71575,2.10
USNO 2679,PPM 217079,2.30
USNO 2680,PPM 250248,2.65
USNO 2681,PPM 49047,2.08
USNO 2682,PPM 71600,1.79
USNO 2683,PPM 150415,1.81
USNO 2684,PPM 150415,13.21
USNO 2685,PPM 95960,0.44
USNO 2686,PPM 250317,2.75
USNO 2687,PPM 49079,0.26
USNO 2688,PPM 95979,2.58
USNO 2689,PPM 217158,1.37
USNO 2690,PPM 6374,2.94
USNO 2691,PPM 6388,1.05
USNO 2692,PPM 250358,2.63
USNO 2693,PPM 250356,3.06
USNO 2694,PPM 6375,1.39
USNO 2695,PPM 96016,0.37
USNO 2696,PPM 71665,0.17
USNO 2697,PPM 49092,1.84
USNO 2698,PPM 250378,1.93
USNO 2699,PPM 96042,1.23
USNO 2700,PPM 96047,1.44
USNO 2701,PPM 96068,1.15
USNO 2702,PPM 250422,2.97
USNO 2703,PPM 189213,244.46
USNO 2704,PPM 189213,252.82
USNO 2705,PPM 250444,42.40
USNO 2706,PPM 96086,2.32
USNO 2707,PPM 6423,4.43
USNO 2708,PPM 96098,1.75
USNO 2709,PPM 71742,12.42
USNO 2710,PPM 250480,1.86
USNO 2711,PPM 250506,0.28
USNO 2712,PPM 250506,23.92
USNO 2713,PPM 49163,2.93
USNO 2714,PPM 282754,2.48
USNO 2715,PPM 71790,1.70
USNO 2716,PPM 49166,1.76
USNO 2717,PPM 250520,2.14
USNO 2718,PPM 282765,1.56
USNO 2719,PPM 15831,0.30
USNO 2722,PPM 250550,2.08
USNO 2723,PPM 217330,0.48
USNO 2724,PPM 49182,3.41
USNO 2725,PPM 96215,1.56
USNO 2726,PPM 96212,1.35
USNO 2727,PPM 250553,2.05
USNO 2728,PPM 282791,0.82
USNO 2729,PPM 739365,10.86
USNO 2730,PPM 71846,1.12
USNO 2731,PPM 217347,1.31
USNO 2732,PPM 250581,0.84
USNO 2733,PPM 122736,1.92
USNO 2734,PPM 122744,2.03
USNO 2735,PPM 250610,2.60
USNO 2736,PPM 96244,1.03
USNO 2737,PPM 96256,1.52
USNO 2738,PPM 96264,0.49
USNO 2739,PPM 71893,1.05
USNO 2740,PPM 282850,2.83
USNO 2741,PPM 250649,0.85
USNO 2742,PPM 122774,0.88
USNO 2743,PPM 71904,2.18
USNO 2744,PPM 250667,36.50
USNO 2745,PPM 122795,1.57
USNO 2746,PPM 250667,1.49
USNO 2747,PPM 250670,2.90
USNO 2748,PPM 96324,1.14
USNO 2749,PPM 96322,0.99
USNO 2750,PPM 96339,1.57
USNO 2751,PPM 250704,0.83
USNO 2752,PPM 96353,2.17
USNO 2753,PPM 250727,1.45
USNO 2754,PPM 250728,0.96
USNO 2755,PPM 250735,2.22
USNO 2756,PPM 71951,1.54
USNO 2757,PPM 217486,1.23
USNO 2758,PPM 49271,4.86
USNO 2759,PPM 726613,2.36
USNO 2760,PPM 151033,156.51
USNO 2761,PPM 71979,10.35
USNO 2762,PPM 71971,271.61
USNO 2763,PPM 1266,0.11
USNO 2764,PPM 71988,1.08
USNO 2765,PPM 250771,1.29
USNO 2766,PPM 250765,0.83
USNO 2767,PPM 250784,1.81
USNO 2768,PPM 282961,3.56
USNO 2769,PPM 49299,1.26
USNO 2770,PPM 72013,2.02
USNO 2771,PPM 72015,0.71
USNO 2772,PPM 250812,2.27
USNO 2773,PPM 96453,0.54
USNO 2774,PPM 217540,1.43
USNO 2775,PPM 96458,18.57
USNO 2776,PPM 282991,1.05
USNO 2777,PPM 96473,1.87
USNO 2778,PPM 250840,2.36
USNO 2779,PPM 250843,1.44
USNO 2780,PPM 15925,1.47
USNO 2781,PPM 49322,1.06
USNO 2782,PPM 49323,0.46
USNO 2783,PPM 250868,0.72
USNO 2784,PPM 283015,1.43
USNO 2785,PPM 96503,23.46
USNO 2786,PPM 96504,11.48
USNO 2787,PPM 122983,3.37
USNO 2788,PPM 217597,0.40
USNO 2789,PPM 250886,3.00
USNO 2790,PPM 250890,3.15
USNO 2791,PPM 72079,0.54
USNO 2792,PPM 72080,0.89
USNO 2793,PPM 96523,2.71
USNO 2794,PPM 217610,1.79
USNO 2795,PPM 250909,0.88
USNO 2796,PPM 96526,0.31
USNO 2797,PPM 123012,3.29
USNO 2798,PPM 49356,2.94
USNO 2799,PPM 217626,2.91
USNO 2800,PPM 49358,3.46
USNO 2801,PPM 250932,2.42
USNO 2802,PPM 6504,0.35
USNO 2803,PPM 217648,1.54
USNO 2804,PPM 283076,0.90
USNO 2805,PPM 283078,1.76
USNO 2806,PPM 96574,2.06
USNO 2807,PPM 217672,1.72
USNO 2808,PPM 250963,1.22
USNO 2809,PPM 250973,1.26
USNO 2810,PPM 6523,1.29
USNO 2811,PPM 30746,4.08
USNO 2812,PPM 49397,2.65
USNO 2813,PPM 251003,1.46
USNO 2814,PPM 251004,2.54
USNO 2815,PPM 251018,0.34
USNO 2816,PPM 30769,2.32
USNO 2817,PPM 30770,2.30
USNO 2818,PPM 30774,1.40
USNO 2819,PPM 251029,1.31
USNO 2820,PPM 251032,1.23
USNO 2821,PPM 251033,0.80
USNO 2822,PPM 251036,2.11
USNO 2823,PPM 72197,1.75
USNO 2824,PPM 251040,1.72
USNO 2825,PPM 72194,2.59
USNO 2826,PPM 72202,2.60
USNO 2827,PPM 251059,1.65
USNO 2828,PPM 251063,0.67
USNO 2829,PPM 251052,0.70
USNO 2830,PPM 283173,2.07
USNO 2831,PPM 72214,1.34
USNO 2832,PPM 217757,0.56
USNO 2833,PPM 251078,0.62
USNO 2834,PPM 283177,1.68
USNO 2835,PPM 251087,0.25
USNO 2836,PPM 251094,3.02
USNO 2837,PPM 251090,1.25
USNO 2838,PPM 283180,1.65
USNO 2839,PPM 283184,1.55
USNO 2840,PPM 283185,1.48
USNO 2841,PPM 739587,21.86
USNO 2842,PPM 6515,0.99
USNO 2843,PPM 251109,0.56
USNO 2844,PPM 251117,1.53
USNO 2845,PPM 251114,2.73
USNO 2846,PPM 251115,1.10
USNO 2847,PPM 251130,0.21
USNO 2848,PPM 72238,2.65
USNO 2849,PPM 251137,2.43
USNO 2850,PPM 251135,5.54
USNO 2851,PPM 283216,0.62
USNO 2852,PPM 251149,0.71
USNO 2853,PPM 283214,3.35
USNO 2854,PPM 217823,1.30
USNO 2855,PPM 49476,0.92
USNO 2856,PPM 251192,12.98
USNO 2857,PPM 217841,1.21
USNO 2858,PPM 251200,147.36
USNO 2859,PPM 251200,4.79
USNO 2860,PPM 251199,6.41
USNO 2861,PPM 251203,1.45
USNO 2862,PPM 251206,1.86
USNO 2863,PPM 251217,1.96
USNO 2864,PPM 251223,2.41
USNO 2865,PPM 739616,45.15
USNO 2866,PPM 251227,2.97
USNO 2867,PPM 251231,0.64
USNO 2868,PPM 283260,1.58
USNO 2869,PPM 72294,2.78
USNO 2870,PPM 283272,3.37
USNO 2871,PPM 251250,3.48
USNO 2872,PPM 251268,2.22
USNO 2873,PPM 283297,1.34
USNO 2874,PPM 16027,0.21
USNO 2875,PPM 49528,11.37
USNO 2876,PPM 251294,0.97
USNO 2877,PPM 217940,1.72
USNO 2878,PPM 217943,0.88
USNO 2879,PPM 283319,1.61
USNO 2880,PPM 217944,1.13
USNO 2881,PPM 251324,1.91
USNO 2882,PPM 283331,15.43
USNO 2883,PPM 96887,1.74
USNO 2884,PPM 251329,0.54
USNO 2885,PPM 217968,2.32
USNO 2886,PPM 251343,1.21
USNO 2887,PPM 283344,1.98
USNO 2888,PPM 251347,1.15
USNO 2889,PPM 251358,5.17
USNO 2890,PPM 283360,3.73
USNO 2891,PPM 217988,1.70
USNO 2892,PPM 251360,1.55
USNO 2893,PPM 96934,1.77
USNO 2894,PPM 251375,1.39
USNO 2895,PPM 251382,1.81
USNO 2896,PPM 251393,0.74
USNO 2897,PPM 251381,1.26
USNO 2898,PPM 72390,1.86
USNO 2899,PPM 727096,18.97
USNO 2900,PPM 283385,2.12
USNO 2901,PPM 283386,1.85
USNO 2902,PPM 283388,0.76
USNO 2903,PPM 251424,2.97
USNO 2904,PPM 251438,3.67
USNO 2905,PPM 72400,2.91
USNO 2906,PPM 96979,2.79
USNO 2907,PPM 283410,0.98
USNO 2908,PPM 96982,0.96
USNO 2909,PPM 283411,5.05
USNO 2910,PPM 283413,2.81
USNO 2911,PPM 251461,1.09
USNO 2912,PPM 251469,1.93
USNO 2913,PPM 97006,1.02
USNO 2914,PPM 49605,0.51
USNO 2915,PPM 16070,1.71
USNO 2916,PPM 16074,0.91
USNO 2917,PPM 97020,179.92
USNO 2918,PPM 218074,1.31
USNO 2919,PPM 49615,3.45
USNO 2920,PPM 97029,0.63
USNO 2921,PPM 1228,0.68
USNO 2922,PPM 283464,0.37
USNO 2923,PPM 218126,1.44
USNO 2924,PPM 72495,1.25
USNO 2925,PPM 283499,2.09
USNO 2926,PPM 251659,1.37
USNO 2927,PPM 251662,2.60
USNO 2928,PPM 97122,1.22
USNO 2929,PPM 1245,0.72
USNO 2930,PPM 251675,1.89
USNO 2931,PPM 251680,6.15
USNO 2932,PPM 251681,0.50
USNO 2933,PPM 251689,2.94
USNO 2934,PPM 218209,6.41
USNO 2935,PPM 49672,1.59
USNO 2936,PPM 218213,3.01
USNO 2937,PPM 218220,2.60
USNO 2938,PPM 72528,0.89
USNO 2939,PPM 251703,1.71
USNO 2940,PPM 30987,0.90
USNO 2941,PPM 251720,1.93
USNO 2942,PPM 218237,0.78
USNO 2943,PPM 283553,1.92
USNO 2944,PPM 251718,1.02
USNO 2945,PPM 283557,0.64
USNO 2946,PPM 72559,1.72
USNO 2947,PPM 251736,2.67
USNO 2948,PPM 218250,3.71
USNO 2949,PPM 97175,1.86
USNO 2950,PPM 97176,1.01
USNO 2951,PPM 251773,1.90
USNO 2952,PPM 6663,1.99
USNO 2953,PPM 97187,1.68
USNO 2954,PPM 251771,0.62
USNO 2955,PPM 218274,1.11
USNO 2956,PPM 251775,0.83
USNO 2957,PPM 123688,3.22
USNO 2958,PPM 49694,1.43
USNO 2959,PPM 251786,2.14
USNO 2960,PPM 251792,1.32
USNO 2961,PPM 176744,1.99
USNO 2962,PPM 283594,344.55
USNO 2963,PPM 49704,5.73
USNO 2964,PPM 218308,1.71
USNO 2965,PPM 123710,1.22
USNO 2966,PPM 97224,1.68
USNO 2967,PPM 251835,4.00
USNO 2968,PPM 218314,0.58
USNO 2969,PPM 97232,1.37
USNO 2970,PPM 49722,3.20
USNO 2971,PPM 218326,0.25
USNO 2972,PPM 251858,1.74
USNO 2973,PPM 251860,0.72
USNO 2974,PPM 218335,1.65
USNO 2975,PPM 218338,0.60
USNO 2976,PPM 283631,1.93
USNO 2977,PPM 251869,1.37
USNO 2978,PPM 218346,0.69
USNO 2979,PPM 6692,0.83
USNO 2980,PPM 97273,1.35
USNO 2981,PPM 251909,0.96
USNO 2982,PPM 218370,1.36
USNO 2983,PPM 251919,3.78
USNO 2984,PPM 49750,5.65
USNO 2985,PPM 97300,1.55
USNO 2986,PPM 72650,0.95
USNO 2987,PPM 251933,2.96
USNO 2988,PPM 218386,1.30
USNO 2989,PPM 1256,1.04
USNO 2990,PPM 251952,2.77
USNO 2991,PPM 283686,2.74
USNO 2992,PPM 218398,1.55
USNO 2993,PPM 31075,1.15
USNO 2994,PPM 251981,1.75
USNO 2995,PPM 218406,1.35
USNO 2996,PPM 251970,1.17
USNO 2997,PPM 251968,12.57
USNO 2998,PPM 218415,1.18
USNO 2999,PPM 251989,0.55
USNO 3000,PPM 283708,0.50
USNO 3001,PPM 72675,0.78
USNO 3002,PPM 31084,0.55
USNO 3003,PPM 123822,1.65
USNO 3004,PPM 218420,0.50
USNO 3005,PPM 1569,0.26
USNO 3006,PPM 283721,2.50
USNO 3007,PPM 218433,0.45
USNO 3008,PPM 97369,1.30
USNO 3009,PPM 6722,2.46
USNO 3010,PPM 123844,2.91
USNO 3011,PPM 252037,0.87
USNO 3012,PPM 218447,1.18
USNO 3013,PPM 252042,1.31
USNO 3014,PPM 283743,3.06
USNO 3015,PPM 283742,2.40
USNO 3016,PPM 252047,0.16
USNO 3017,PPM 97380,0.94
USNO 3018,PPM 49792,1.69
USNO 3019,PPM 97388,11.37
USNO 3020,PPM 49797,1.45
USNO 3021,PPM 97398,0.76
USNO 3022,PPM 97401,1.08
USNO 3023,PPM 72715,6.17
USNO 3024,PPM 252098,1.59
USNO 3025,PPM 252114,2.34
USNO 3026,PPM 283777,23.55
USNO 3027,PPM 49813,58.30
USNO 3028,PPM 123885,1.44
USNO 3029,PPM 283787,2.23
USNO 3030,PPM 252120,1.61
USNO 3031,PPM 283792,2.76
USNO 3032,PPM 252131,2.21
USNO 3033,PPM 123898,0.84
USNO 3034,PPM 49819,0.85
USNO 3035,PPM 252141,2.49
USNO 3036,PPM 218514,0.63
USNO 3037,PPM 283798,3.84
USNO 3038,PPM 218517,1.54
USNO 3039,PPM 218524,2.84
USNO 3040,PPM 49838,4.80
USNO 3041,PPM 252170,2.10
USNO 3042,PPM 123933,0.29
USNO 3043,PPM 252187,1.76
USNO 3044,PPM 252190,1.10
USNO 3045,PPM 283836,2.39
USNO 3046,PPM 218542,0.18
USNO 3047,PPM 218545,0.70
USNO 3048,PPM 252210,2.45
USNO 3049,PPM 49857,1.02
USNO 3050,PPM 16214,0.57
USNO 3051,PPM 252235,2.62
USNO 3052,PPM 218570,1.27
USNO 3053,PPM 283866,1.16
USNO 3054,PPM 218572,22.60
USNO 3055,PPM 283870,1.12
USNO 3056,PPM 252245,2.43
USNO 3057,PPM 97492,1.09
USNO 3058,PPM 218584,0.31
USNO 3059,PPM 283869,3.07
USNO 3060,PPM 283868,5.57
USNO 3061,PPM 218586,2.02
USNO 3062,PPM 283883,1.66
USNO 3063,PPM 123976,0.65
USNO 3064,PPM 283892,1.74
USNO 3065,PPM 252285,3.44
USNO 3066,PPM 218598,1.97
USNO 3067,PPM 252283,0.75
USNO 3068,PPM 283907,1.68
USNO 3069,PPM 283909,2.64
USNO 3070,PPM 252301,2.79
USNO 3071,PPM 252311,1.70
USNO 3072,PPM 97507,0.31
USNO 3073,PPM 218610,2.85
USNO 3074,PPM 218612,1.62
USNO 3075,PPM 218616,1.44
USNO 3076,PPM 124011,2.68
USNO 3077,PPM 283916,4.74
USNO 3078,PPM 218624,1.77
USNO 3079,PPM 49904,1.39
USNO 3080,PPM 283934,8.57
USNO 3081,PPM 283937,2.42
USNO 3082,PPM 97529,2.45
USNO 3083,PPM 124025,3.41
USNO 3084,PPM 152663,1.72
USNO 3085,PPM 252363,1.30
USNO 3086,PPM 124028,0.61
USNO 3087,PPM 252367,4.70
USNO 3088,PPM 97550,1.35
USNO 3089,PPM 218647,0.58
USNO 3090,PPM 218648,1.92
USNO 3091,PPM 72843,0.60
USNO 3092,PPM 72853,1.29
USNO 3093,PPM 283954,2.39
USNO 3094,PPM 252383,0.94
USNO 3095,PPM 49912,0.34
USNO 3096,PPM 124051,4.47
USNO 3097,PPM 72862,2.22
USNO 3098,PPM 218674,3.91
USNO 3099,PPM 72867,3.18
USNO 3100,PPM 97576,0.86
USNO 3101,PPM 49923,1.03
USNO 3102,PPM 218687,1.31
USNO 3103,PPM 49925,1.97
USNO 3104,PPM 97590,251.97
USNO 3105,PPM 124081,1.26
USNO 3106,PPM 49933,1.99
USNO 3107,PPM 252450,1.01
USNO 3108,PPM 252461,1.41
USNO 3109,PPM 49935,1.62
USNO 3110,PPM 218717,1.40
USNO 3111,PPM 218713,4.36
USNO 3112,PPM 218724,2.80
USNO 3113,PPM 97612,1.58
USNO 3114,PPM 124110,1.49
USNO 3115,PPM 283997,1.32
USNO 3116,PPM 124117,3.57
USNO 3117,PPM 124118,2.05
USNO 3118,PPM 124127,1.69
USNO 3119,PPM 252519,212.03
USNO 3120,PPM 284013,1.13
USNO 3121,PPM 252533,3.45
USNO 3123,PPM 49955,0.50
USNO 3124,PPM 252537,1.29
USNO 3125,PPM 97643,0.62
USNO 3126,PPM 252551,1.50
USNO 3127,PPM 124133,2.17
USNO 3127,PPM 252557,186.12
USNO 3127,PPM 252557,18.58
USNO 3128,PPM 252550,3.00
USNO 3129,PPM 252553,3.55
USNO 3130,PPM 124141,0.87
USNO 3131,PPM 124152,4.00
USNO 3132,PPM 252562,0.47
USNO 3133,PPM 252563,0.70
USNO 3134,PPM 252567,1.99
USNO 3135,PPM 284035,3.84
USNO 3136,PPM 124164,3.27
USNO 3137,PPM 49976,1.00
USNO 3138,PPM 72938,2.21
USNO 3139,PPM 72938,4.98
USNO 3140,PPM 49979,3.03
USNO 3141,PPM 124192,3.26
USNO 3142,PPM 97726,1.16
USNO 3143,PPM 218852,1.45
USNO 3144,PPM 252645,0.89
USNO 3145,PPM 49999,3.27
USNO 3146,PPM 50000,1.86
USNO 3147,PPM 284090,0.63
USNO 3148,PPM 218871,2.74
USNO 3149,PPM 72987,1.55
USNO 3150,PPM 252691,1.80
USNO 3151,PPM 252697,2.51
USNO 3152,PPM 97755,1.06
USNO 3153,PPM 284106,2.25
USNO 3154,PPM 252704,0.66
USNO 3155,PPM 252715,0.99
USNO 3156,PPM 72996,0.45
USNO 3157,PPM 252722,1.80
USNO 3158,PPM 252727,1.61
USNO 3159,PPM 97772,0.08
USNO 3160,PPM 73000,2.31
USNO 3161,PPM 284130,0.82
USNO 3162,PPM 218925,41.47
USNO 3163,PPM 284138,0.15
USNO 3164,PPM 252750,1.19
USNO 3165,PPM 252757,2.46
USNO 3166,PPM 284141,0.48
USNO 3167,PPM 252759,1.63
USNO 3168,PPM 252777,0.99
USNO 3169,PPM 73011,0.39
USNO 3170,PPM 284154,1.53
USNO 3171,PPM 252805,2.14
USNO 3172,PPM 252798,3.62
USNO 3173,PPM 124288,1.13
USNO 3174,PPM 97808,1.28
USNO 3175,PPM 284160,2.40
USNO 3176,PPM 124289,1.65
USNO 3177,PPM 153068,9.25
USNO 3178,PPM 218972,0.42
USNO 3179,PPM 252841,0.90
USNO 3180,PPM 153086,0.20
USNO 3181,PPM 284192,1.06
USNO 3182,PPM 97840,1.56
USNO 3183,PPM 1316,4.22
USNO 3186,PPM 16345,0.91
USNO 3187,PPM 124309,1.20
USNO 3188,PPM 153114,2.55
USNO 3189,PPM 284216,2.63
USNO 3190,PPM 252881,2.14
USNO 3191,PPM 97856,0.50
USNO 3192,PPM 284221,1.50
USNO 3193,PPM 219020,1.78
USNO 3194,PPM 284250,1.19
USNO 3195,PPM 124340,2.07
USNO 3196,PPM 740286,3.35
USNO 3197,PPM 284257,4.05
USNO 3198,PPM 97880,1.84
USNO 3199,PPM 252933,1.49
USNO 3200,PPM 284260,3.77
USNO 3201,PPM 97886,0.98
USNO 3202,PPM 252929,2.01
USNO 3204,PPM 284267,0.55
USNO 3205,PPM 97908,1.13
USNO 3206,PPM 284299,1.52
USNO 3207,PPM 252992,1.27
USNO 3208,PPM 97924,1.91
USNO 3209,PPM 284305,2.49
USNO 3210,PPM 253010,2.35
USNO 3211,PPM 219112,2.17
USNO 3212,PPM 253048,1.63
USNO 3213,PPM 97937,1.88
USNO 3214,PPM 124413,2.28
USNO 3215,PPM 73110,1.40
USNO 3216,PPM 124416,2.32
USNO 3217,PPM 284351,1.51
USNO 3218,PPM 1386,1.05
USNO 3219,PPM 219151,2.22
USNO 3220,PPM 219151,18.19
USNO 3221,PPM 124440,1.44
USNO 3222,PPM 219161,0.54
USNO 3223,PPM 253113,0.85
USNO 3224,PPM 97968,0.79
USNO 3225,PPM 253129,1.33
USNO 3226,PPM 284390,16.33
USNO 3227,PPM 73151,0.96
USNO 3228,PPM 253150,3.10
USNO 3229,PPM 219189,1.40
USNO 3230,PPM 219191,1.74
USNO 3231,PPM 219193,2.62
USNO 3232,PPM 219206,0.81
USNO 3233,PPM 73169,2.91
USNO 3234,PPM 124483,0.89
USNO 3235,PPM 219222,1.14
USNO 3236,PPM 253206,4.70
USNO 3237,PPM 73176,1.86
USNO 3238,PPM 284428,0.93
USNO 3239,PPM 253209,2.14
USNO 3240,PPM 253202,1.77
USNO 3241,PPM 253218,3.10
USNO 3242,PPM 253217,1.89
USNO 3243,PPM 284437,4.07
USNO 3244,PPM 253222,155.88
USNO 3245,PPM 73184,0.44
USNO 3246,PPM 219236,4.55
USNO 3247,PPM 219234,3.58
USNO 3250,PPM 6907,0.70
USNO 3251,PPM 253233,5.09
USNO 3252,PPM 253236,1.44
USNO 3253,PPM 253237,2.81
USNO 3254,PPM 1375,0.50
USNO 3255,PPM 73194,2.33
USNO 3256,PPM 284452,0.53
USNO 3257,PPM 253250,3.94
USNO 3258,PPM 73195,3.29
USNO 3259,PPM 284458,3.69
USNO 3260,PPM 253259,1.21
USNO 3261,PPM 6879,0.69
USNO 3262,PPM 253258,2.39
USNO 3263,PPM 253272,4.64
USNO 3264,PPM 153429,1.78
USNO 3265,PPM 124529,1.17
USNO 3266,PPM 284472,1.43
USNO 3267,PPM 253283,2.60
USNO 3268,PPM 284474,2.23
USNO 3269,PPM 50197,0.77
USNO 3271,PPM 98081,3.57
USNO 3272,PPM 98090,0.66
USNO 3273,PPM 153476,9.03
USNO 3274,PPM 31386,0.78
USNO 3275,PPM 153479,1.89
USNO 3276,PPM 253316,2.46
USNO 3277,PPM 219300,2.84
USNO 3278,PPM 73246,0.32
USNO 3279,PPM 98100,1.27
USNO 3280,PPM 98097,0.52
USNO 3281,PPM 124573,1.14
USNO 3282,PPM 153514,3.62
USNO 3283,PPM 73270,1.74
USNO 3284,PPM 253358,1.00
USNO 3285,PPM 253387,1.68
USNO 3286,PPM 124599,0.59
USNO 3287,PPM 253414,1.08
USNO 3288,PPM 253417,1.10
USNO 3289,PPM 253425,1.67
USNO 3290,PPM 50251,2.81
USNO 3291,PPM 124622,0.47
USNO 3292,PPM 50247,3.12
USNO 3293,PPM 124618,1.59
USNO 3294,PPM 253436,0.21
USNO 3295,PPM 50252,1.16
USNO 3296,PPM 124632,1.13
USNO 3297,PPM 124630,1.86
USNO 3298,PPM 253451,1.24
USNO 3299,PPM 284572,1.46
USNO 3300,PPM 124641,0.92
USNO 3301,PPM 253455,2.53
USNO 3302,PPM 50263,2.90
USNO 3303,PPM 284580,1.42
USNO 3304,PPM 16446,0.26
USNO 3305,PPM 284581,1.11
USNO 3306,PPM 98172,0.85
USNO 3307,PPM 124661,2.75
USNO 3308,PPM 124663,0.75
USNO 3309,PPM 16451,1.51
USNO 3310,PPM 284598,276.15
USNO 3311,PPM 284597,0.44
USNO 3312,PPM 284598,2.44
USNO 3313,PPM 31445,0.61
USNO 3314,PPM 124684,4.63
USNO 3315,PPM 284606,1.97
USNO 3316,PPM 284612,2.86
USNO 3317,PPM 284617,3.67
USNO 3318,PPM 284622,2.45
USNO 3319,PPM 253548,3.18
USNO 3320,PPM 312350,1.72
USNO 3321,PPM 124732,1.23
USNO 3322,PPM 253575,0.73
USNO 3323,PPM 284627,1.75
USNO 3324,PPM 253586,0.41
USNO 3325,PPM 284645,2.16
USNO 3326,PPM 284641,2.80
USNO 3327,PPM 124750,1.32
USNO 3328,PPM 31471,0.95
USNO 3329,PPM 253607,1.37
USNO 3330,PPM 284659,2.13
USNO 3331,PPM 284663,3.40
USNO 3332,PPM 98279,0.81
USNO 3333,PPM 98290,1.51
USNO 3334,PPM 153790,1.76
USNO 3335,PPM 124781,1.94
USNO 3336,PPM 124809,0.72
USNO 3337,PPM 253698,0.94
USNO 3338,PPM 73400,1.70
USNO 3339,PPM 284712,2.72
USNO 3340,PPM 1391,1.19
USNO 3341,PPM 16494,1.19
USNO 3342,PPM 253731,2.65
USNO 3343,PPM 124826,2.09
USNO 3344,PPM 50345,1.87
USNO 3345,PPM 253750,2.13
USNO 3346,PPM 98341,2.14
USNO 3347,PPM 124848,1.01
USNO 3348,PPM 98349,2.23
USNO 3349,PPM 73430,3.53
USNO 3350,PPM 98364,25.00
USNO 3351,PPM 253781,1.76
USNO 3352,PPM 190967,1.57
USNO 3353,PPM 16517,0.54
USNO 3354,PPM 253785,0.94
USNO 3355,PPM 253799,2.47
USNO 3356,PPM 98370,1.50
USNO 3357,PPM 98385,0.20
USNO 3358,PPM 16514,0.28
USNO 3359,PPM 124878,3.62
USNO 3360,PPM 124887,1.22
USNO 3361,PPM 124885,0.18
USNO 3362,PPM 124899,1.55
USNO 3363,PPM 50383,1.12
USNO 3364,PPM 124909,1.84
USNO 3365,PPM 73465,2.76
