index1,index2,dist
WEI 156,PPM 242824,2.22
WEI 157,PPM 208788,4.04
WEI 158,PPM 242828,5.75
WEI 159,PPM 208789,1.23
WEI 160,PPM 208795,2.30
WEI 161,PPM 242836,2.61
WEI 162,PPM 208800,4.24
WEI 163,PPM 242835,9.62
WEI 164,PPM 242842,2.33
WEI 165,PPM 242845,2.70
WEI 166,PPM 242846,2.14
WEI 167,PPM 208817,0.43
WEI 168,PPM 242851,8.59
WEI 169,PPM 242850,3.17
WEI 170,PPM 208825,7.06
WEI 171,PPM 242852,3.69
WEI 172,PPM 242853,11.48
WEI 173,PPM 208832,4.79
WEI 174,PPM 242855,1.57
WEI 175,PPM 242858,8.09
WEI 176,PPM 242860,1.93
WEI 177,PPM 242863,2.74
WEI 178,PPM 242867,3.69
WEI 179,PPM 242868,1.97
WEI 180,PPM 242871,1.28
WEI 181,PPM 242872,9.21
WEI 182,PPM 208851,1.71
WEI 183,PPM 242876,11.49
WEI 184,PPM 242877,15.50
WEI 185,PPM 242879,4.81
WEI 186,PPM 208862,1.68
WEI 187,PPM 242882,5.60
WEI 188,PPM 208867,1.67
WEI 189,PPM 242885,1.61
WEI 190,PPM 208881,5.10
WEI 191,PPM 208886,4.48
WEI 192,PPM 242890,7.34
WEI 193,PPM 242894,3.79
WEI 194,PPM 208892,3.17
WEI 195,PPM 208895,4.39
WEI 196,PPM 242897,1.30
WEI 197,PPM 208896,2.18
WEI 198,PPM 208901,3.09
WEI 199,PPM 242901,3.76
WEI 200,PPM 242902,5.78
WEI 201,PPM 242909,2.92
WEI 202,PPM 208916,4.43
WEI 203,PPM 242916,4.77
WEI 204,PPM 208924,1.21
WEI 205,PPM 208932,3.63
WEI 206,PPM 242927,1.57
WEI 207,PPM 208938,2.16
WEI 208,PPM 242931,7.35
WEI 209,PPM 242933,3.88
WEI 210,PPM 242935,8.76
WEI 211,PPM 242940,3.57
WEI 212,PPM 242944,0.70
WEI 213,PPM 208949,3.31
WEI 214,PPM 208957,5.31
WEI 215,PPM 242949,3.11
WEI 216,PPM 242957,3.60
WEI 217,PPM 208966,4.63
WEI 218,PPM 208969,1.38
WEI 219,PPM 242958,11.44
WEI 220,PPM 242962,5.16
WEI 221,PPM 242961,1.15
WEI 222,PPM 208982,1.80
WEI 223,PPM 276159,8.31
WEI 224,PPM 208981,5.86
WEI 225,PPM 208987,2.45
WEI 226,PPM 242970,6.55
WEI 227,PPM 242975,2.03
WEI 228,PPM 242976,17.63
WEI 229,PPM 242979,2.24
WEI 230,PPM 242980,11.09
WEI 231,PPM 242981,1.68
WEI 232,PPM 209000,3.68
WEI 233,PPM 209003,3.75
WEI 234,PPM 242984,7.18
WEI 235,PPM 242987,1.66
WEI 236,PPM 242988,1.29
WEI 237,PPM 242991,1.72
WEI 238,PPM 209018,3.94
WEI 239,PPM 209020,6.51
WEI 240,PPM 209019,0.57
WEI 241,PPM 209022,2.29
WEI 242,PPM 209025,4.27
WEI 243,PPM 209030,1.28
WEI 244,PPM 243002,3.31
WEI 245,PPM 243001,2.50
WEI 246,PPM 243006,2.83
WEI 247,PPM 243005,2.47
WEI 248,PPM 243016,6.04
WEI 249,PPM 209042,6.29
WEI 250,PPM 243018,6.17
WEI 251,PPM 209044,2.95
WEI 252,PPM 243021,4.04
WEI 253,PPM 243022,4.57
WEI 254,PPM 243024,4.51
WEI 255,PPM 243025,3.13
WEI 256,PPM 243027,9.00
WEI 257,PPM 209059,0.77
WEI 258,PPM 209063,1.58
WEI 259,PPM 243039,2.88
WEI 260,PPM 209078,4.49
WEI 261,PPM 243051,2.69
WEI 262,PPM 243047,6.07
WEI 263,PPM 209085,1.90
WEI 264,PPM 243053,2.54
WEI 265,PPM 243056,2.10
WEI 266,PPM 243061,4.07
WEI 267,PPM 209099,0.67
WEI 268,PPM 243062,1.47
WEI 269,PPM 209101,2.07
WEI 270,PPM 243065,3.18
WEI 271,PPM 209104,1.82
WEI 272,PPM 243067,2.68
WEI 273,PPM 243070,3.85
WEI 274,PPM 243072,2.04
WEI 275,PPM 243078,3.68
WEI 276,PPM 243076,9.02
WEI 277,PPM 209113,4.65
WEI 278,PPM 243081,3.28
WEI 279,PPM 243084,21.01
WEI 280,PPM 243089,2.67
WEI 281,PPM 209121,4.81
WEI 282,PPM 243093,15.40
WEI 283,PPM 209123,2.10
WEI 284,PPM 243101,0.91
WEI 285,PPM 209141,0.99
WEI 286,PPM 209142,4.48
WEI 287,PPM 243110,2.60
WEI 288,PPM 209143,3.46
WEI 289,PPM 243108,4.99
WEI 290,PPM 243109,15.19
WEI 291,PPM 243111,4.82
WEI 292,PPM 243113,5.29
WEI 293,PPM 243117,2.11
WEI 294,PPM 243118,8.70
WEI 295,PPM 209158,11.25
WEI 296,PPM 243124,1.77
WEI 297,PPM 243125,0.73
WEI 298,PPM 209170,1.43
WEI 299,PPM 243127,2.82
WEI 300,PPM 209177,4.09
WEI 301,PPM 243136,51.81
WEI 302,PPM 243137,4.32
WEI 303,PPM 243139,13.61
WEI 304,PPM 209187,5.26
WEI 305,PPM 243146,4.51
WEI 306,PPM 243148,1.58
WEI 307,PPM 209195,4.18
WEI 308,PPM 243149,5.48
WEI 309,PPM 243153,2.99
WEI 310,PPM 209199,4.77
WEI 311,PPM 243158,3.40
WEI 312,PPM 243160,3.08
WEI 313,PPM 209204,7.73
WEI 314,PPM 243163,2.48
WEI 315,PPM 209214,2.72
WEI 316,PPM 276305,9.23
WEI 317,PPM 243172,4.89
WEI 318,PPM 209228,0.57
WEI 319,PPM 276314,7.89
WEI 320,PPM 243176,1.27
WEI 321,PPM 243178,2.06
WEI 322,PPM 243179,3.49
WEI 323,PPM 209236,3.52
WEI 324,PPM 243183,0.61
WEI 325,PPM 243185,3.66
WEI 326,PPM 209243,1.98
WEI 327,PPM 243192,0.84
WEI 328,PPM 243201,2.62
WEI 329,PPM 209258,1.51
WEI 330,PPM 243199,3.77
WEI 331,PPM 209265,2.06
WEI 332,PPM 243206,0.17
WEI 333,PPM 243215,1.06
WEI 334,PPM 243214,1.98
WEI 335,PPM 209272,3.30
WEI 336,PPM 243227,8.65
WEI 337,PPM 209278,5.64
WEI 338,PPM 276362,4.36
WEI 339,PPM 209281,3.62
WEI 340,PPM 209283,5.83
WEI 341,PPM 209288,5.12
WEI 342,PPM 209291,5.34
WEI 343,PPM 243233,7.39
WEI 344,PPM 243232,2.97
WEI 345,PPM 243234,11.29
WEI 346,PPM 243238,1.90
WEI 347,PPM 243244,1.23
WEI 348,PPM 243243,5.59
WEI 349,PPM 209307,3.74
WEI 350,PPM 243246,3.27
WEI 351,PPM 243252,2.78
WEI 352,PPM 243250,4.84
WEI 353,PPM 209324,2.61
WEI 354,PPM 243258,1.24
WEI 355,PPM 209326,3.44
WEI 356,PPM 209329,3.36
WEI 357,PPM 243261,4.20
WEI 358,PPM 243264,5.64
WEI 359,PPM 243270,18.80
WEI 360,PPM 243275,2.85
WEI 361,PPM 243277,4.01
WEI 362,PPM 243283,0.51
WEI 363,PPM 243280,2.92
WEI 364,PPM 243281,2.54
WEI 365,PPM 243282,0.75
WEI 366,PPM 209345,1.40
WEI 367,PPM 243285,1.59
WEI 368,PPM 209347,3.68
WEI 369,PPM 243288,1.30
WEI 370,PPM 209355,4.99
WEI 371,PPM 243290,4.48
WEI 372,PPM 243294,4.12
WEI 373,PPM 209363,3.36
WEI 374,PPM 243299,2.51
WEI 375,PPM 243302,9.35
WEI 376,PPM 209369,6.39
WEI 377,PPM 209371,0.29
WEI 378,PPM 243309,10.67
WEI 379,PPM 243312,4.65
WEI 380,PPM 209376,1.47
WEI 381,PPM 243315,7.20
WEI 382,PPM 209388,3.10
WEI 383,PPM 243324,0.86
WEI 384,PPM 209396,3.42
WEI 385,PPM 243330,4.59
WEI 386,PPM 243328,6.00
WEI 387,PPM 209404,4.68
WEI 388,PPM 243334,5.10
WEI 389,PPM 209414,0.46
WEI 390,PPM 243338,2.57
WEI 391,PPM 243337,3.24
WEI 392,PPM 243339,2.90
WEI 393,PPM 209419,4.15
WEI 394,PPM 243343,2.01
WEI 395,PPM 243346,1.85
WEI 396,PPM 209426,4.90
WEI 397,PPM 276466,3.34
WEI 398,PPM 209432,2.34
WEI 399,PPM 243350,2.84
WEI 400,PPM 243352,0.28
WEI 401,PPM 209440,1.14
WEI 402,PPM 243358,2.17
WEI 403,PPM 243361,4.73
WEI 404,PPM 243365,2.13
WEI 405,PPM 209459,5.25
WEI 406,PPM 243363,6.28
WEI 407,PPM 243366,8.08
WEI 408,PPM 243368,1.79
WEI 409,PPM 209461,0.67
WEI 410,PPM 209462,5.40
WEI 411,PPM 243381,1.45
WEI 412,PPM 243382,4.23
WEI 413,PPM 243383,7.97
WEI 414,PPM 209478,3.66
WEI 415,PPM 209480,1.77
WEI 416,PPM 243394,3.50
WEI 417,PPM 243396,1.76
WEI 418,PPM 209497,4.10
WEI 419,PPM 209496,3.44
WEI 420,PPM 243398,4.90
WEI 421,PPM 209493,3.22
WEI 422,PPM 209499,1.91
WEI 423,PPM 243404,5.53
WEI 424,PPM 243408,3.27
WEI 425,PPM 243418,10.15
WEI 426,PPM 243419,4.95
WEI 427,PPM 209520,13.32
WEI 428,PPM 209521,2.67
WEI 429,PPM 243421,0.65
WEI 430,PPM 209525,0.55
WEI 431,PPM 209526,4.28
WEI 432,PPM 209528,1.33
WEI 433,PPM 243425,18.70
WEI 434,PPM 243428,7.25
WEI 435,PPM 209540,1.75
WEI 436,PPM 209545,3.26
WEI 437,PPM 243432,8.92
WEI 438,PPM 243438,3.51
WEI 439,PPM 243434,4.50
WEI 440,PPM 243439,6.38
WEI 441,PPM 243441,4.22
WEI 442,PPM 243442,3.76
WEI 443,PPM 243444,4.44
WEI 444,PPM 243443,5.98
WEI 445,PPM 209554,2.55
WEI 446,PPM 209560,4.87
WEI 447,PPM 209564,0.97
WEI 448,PPM 243446,4.32
WEI 449,PPM 209570,4.49
WEI 450,PPM 209568,4.50
WEI 451,PPM 209574,2.82
WEI 452,PPM 243452,3.30
WEI 453,PPM 209582,11.17
WEI 454,PPM 243458,9.05
WEI 455,PPM 243462,2.18
WEI 456,PPM 209592,3.36
WEI 457,PPM 243467,19.13
WEI 458,PPM 243464,5.92
WEI 459,PPM 209594,2.41
WEI 460,PPM 243468,2.60
WEI 461,PPM 243476,3.15
WEI 462,PPM 209604,58.55
WEI 463,PPM 209604,1.23
WEI 464,PPM 209605,3.90
WEI 465,PPM 243479,2.71
WEI 466,PPM 243483,3.59
WEI 467,PPM 243481,2.94
WEI 468,PPM 243484,1.62
WEI 469,PPM 243485,8.19
WEI 470,PPM 243487,10.42
WEI 471,PPM 209611,4.19
WEI 472,PPM 243495,7.35
WEI 473,PPM 243498,3.04
WEI 474,PPM 209624,13.55
WEI 475,PPM 209629,1.61
WEI 476,PPM 209633,0.80
WEI 477,PPM 243501,3.45
WEI 478,PPM 209641,3.31
WEI 479,PPM 243506,1.00
WEI 480,PPM 209651,4.33
WEI 481,PPM 243509,1.45
WEI 482,PPM 243513,1.72
WEI 483,PPM 243524,3.71
WEI 484,PPM 209668,3.71
WEI 485,PPM 243528,1.15
WEI 486,PPM 243531,3.85
WEI 487,PPM 243529,3.31
WEI 488,PPM 209677,1.70
WEI 489,PPM 209687,3.78
WEI 490,PPM 209689,3.50
WEI 491,PPM 209696,7.99
WEI 492,PPM 243544,3.73
WEI 493,PPM 243543,9.04
WEI 494,PPM 209702,15.68
WEI 495,PPM 243550,11.57
WEI 496,PPM 243551,3.02
WEI 497,PPM 209704,5.24
WEI 498,PPM 276666,5.99
WEI 499,PPM 243553,5.32
WEI 500,PPM 243554,1.44
WEI 501,PPM 209710,1.76
WEI 502,PPM 243561,4.55
WEI 503,PPM 209722,5.90
WEI 504,PPM 209725,1.78
WEI 505,PPM 243567,3.77
WEI 506,PPM 243570,1.58
WEI 507,PPM 243569,5.04
WEI 508,PPM 243568,6.07
WEI 509,PPM 243571,1.43
WEI 510,PPM 243572,7.98
WEI 511,PPM 209740,3.31
WEI 512,PPM 243576,1.39
WEI 513,PPM 243579,1.33
WEI 514,PPM 243581,3.64
WEI 515,PPM 209744,1.82
WEI 516,PPM 243587,6.10
WEI 517,PPM 243592,2.05
WEI 518,PPM 243595,7.28
WEI 520,PPM 243602,1.64
WEI 521,PPM 243600,1.03
WEI 522,PPM 209760,2.20
WEI 523,PPM 209763,7.50
WEI 524,PPM 209768,3.19
WEI 525,PPM 209767,1.64
WEI 526,PPM 243612,6.22
WEI 527,PPM 243608,4.00
WEI 528,PPM 243610,3.49
WEI 529,PPM 209776,4.44
WEI 530,PPM 243619,1.60
WEI 531,PPM 243625,1.65
WEI 532,PPM 209788,3.06
WEI 533,PPM 243630,7.35
WEI 534,PPM 243632,2.33
WEI 535,PPM 209794,11.42
WEI 536,PPM 243645,11.54
WEI 537,PPM 243641,4.07
WEI 538,PPM 243646,10.08
WEI 539,PPM 243647,6.01
WEI 540,PPM 209805,13.02
WEI 541,PPM 209806,2.46
WEI 543,PPM 209818,3.29
WEI 544,PPM 209821,4.58
WEI 545,PPM 243658,3.13
WEI 546,PPM 209825,0.85
WEI 547,PPM 243663,7.80
WEI 548,PPM 243664,10.97
WEI 549,PPM 209832,9.30
WEI 550,PPM 243668,2.82
WEI 551,PPM 209849,4.73
WEI 552,PPM 243689,9.39
WEI 553,PPM 243687,8.25
WEI 554,PPM 209856,4.26
WEI 555,PPM 209857,4.59
WEI 556,PPM 209864,0.86
WEI 557,PPM 209866,3.26
WEI 558,PPM 243701,10.53
WEI 559,PPM 243700,3.38
WEI 560,PPM 243706,2.83
WEI 561,PPM 243708,2.81
WEI 562,PPM 209881,3.23
WEI 563,PPM 243704,3.71
WEI 564,PPM 243709,11.52
WEI 565,PPM 209886,1.97
WEI 566,PPM 209889,1.72
WEI 567,PPM 243715,3.77
WEI 568,PPM 209897,7.23
WEI 569,PPM 209904,2.02
WEI 570,PPM 243721,5.61
WEI 571,PPM 209906,1.52
WEI 572,PPM 243725,2.66
WEI 573,PPM 243724,2.33
WEI 574,PPM 209913,4.04
WEI 575,PPM 209916,3.13
WEI 576,PPM 209922,4.32
WEI 577,PPM 243740,11.99
WEI 578,PPM 243739,5.56
WEI 579,PPM 243747,1.49
WEI 580,PPM 243749,3.76
WEI 581,PPM 243750,2.24
WEI 582,PPM 209932,1.17
WEI 583,PPM 209936,4.69
WEI 584,PPM 209937,1.31
WEI 585,PPM 243758,1.69
WEI 586,PPM 243760,0.83
WEI 587,PPM 243764,1.75
WEI 588,PPM 243761,11.28
WEI 589,PPM 243762,3.86
WEI 590,PPM 243766,2.00
WEI 591,PPM 243772,3.71
WEI 592,PPM 243773,7.22
WEI 593,PPM 209953,5.28
WEI 594,PPM 243776,3.62
WEI 595,PPM 209958,1.80
WEI 596,PPM 209963,0.92
WEI 597,PPM 209968,2.05
WEI 598,PPM 243779,2.99
WEI 599,PPM 243784,5.25
WEI 600,PPM 209976,1.58
WEI 602,PPM 209984,5.72
WEI 603,PPM 209988,7.02
WEI 604,PPM 209990,1.66
WEI 605,PPM 243788,2.34
WEI 606,PPM 209991,2.79
WEI 607,PPM 209996,3.22
WEI 608,PPM 209995,6.94
WEI 609,PPM 209997,6.60
WEI 610,PPM 243793,9.50
WEI 611,PPM 243796,2.99
WEI 612,PPM 243798,4.44
WEI 613,PPM 243801,5.32
WEI 614,PPM 243803,3.70
WEI 615,PPM 243805,5.03
WEI 616,PPM 243810,3.79
WEI 617,PPM 243806,2.19
WEI 618,PPM 243816,4.49
WEI 619,PPM 243817,9.00
WEI 620,PPM 243812,2.49
WEI 621,PPM 210013,11.42
WEI 622,PPM 243814,2.37
WEI 623,PPM 243819,2.81
WEI 624,PPM 243829,12.75
WEI 625,PPM 243833,8.23
WEI 626,PPM 210039,2.29
WEI 627,PPM 210038,0.64
WEI 628,PPM 243837,3.66
WEI 629,PPM 243840,2.17
WEI 630,PPM 243846,3.92
WEI 631,PPM 210043,4.38
WEI 632,PPM 243848,4.45
WEI 633,PPM 243849,0.84
WEI 634,PPM 210047,5.49
WEI 635,PPM 210050,5.90
WEI 636,PPM 210055,2.59
WEI 637,PPM 243854,2.53
WEI 638,PPM 243856,5.17
WEI 639,PPM 243858,8.90
WEI 640,PPM 243861,4.60
WEI 641,PPM 210062,3.81
WEI 642,PPM 210066,3.07
WEI 643,PPM 210069,1.26
WEI 644,PPM 210074,4.82
WEI 645,PPM 243867,3.96
WEI 646,PPM 243874,7.49
WEI 647,PPM 243875,4.34
WEI 648,PPM 243873,1.73
WEI 649,PPM 243876,5.21
WEI 650,PPM 243877,7.43
WEI 651,PPM 243882,1.83
WEI 652,PPM 210089,9.70
WEI 653,PPM 210092,3.55
WEI 654,PPM 243897,2.46
WEI 655,PPM 243902,2.03
WEI 656,PPM 243898,8.19
WEI 657,PPM 210107,3.19
WEI 658,PPM 243905,1.97
WEI 659,PPM 243907,7.13
WEI 660,PPM 210113,2.60
WEI 661,PPM 709867,1.07
WEI 662,PPM 709867,172.58
WEI 663,PPM 243911,10.57
WEI 664,PPM 210119,3.07
WEI 665,PPM 210124,1.80
WEI 666,PPM 210122,3.93
WEI 667,PPM 243916,2.15
WEI 668,PPM 243918,4.91
WEI 669,PPM 243919,5.09
WEI 670,PPM 210135,9.96
WEI 671,PPM 243923,4.66
WEI 672,PPM 243927,2.73
WEI 673,PPM 210140,5.16
WEI 674,PPM 210151,1.80
WEI 675,PPM 243931,2.93
WEI 676,PPM 243933,2.42
WEI 677,PPM 243938,5.74
WEI 678,PPM 243934,4.66
WEI 679,PPM 243942,3.33
WEI 680,PPM 210157,5.17
WEI 681,PPM 210164,0.81
WEI 682,PPM 210169,0.78
WEI 683,PPM 243951,3.80
WEI 684,PPM 210172,3.47
WEI 685,PPM 243954,6.49
WEI 686,PPM 210174,16.46
WEI 687,PPM 243953,5.31
WEI 688,PPM 243955,3.30
WEI 689,PPM 210179,9.84
WEI 690,PPM 243959,4.52
WEI 691,PPM 243961,0.57
WEI 692,PPM 210189,11.72
WEI 693,PPM 210200,11.47
WEI 694,PPM 243969,6.44
WEI 695,PPM 243972,2.35
WEI 696,PPM 243970,5.66
WEI 697,PPM 210204,5.81
WEI 698,PPM 277048,11.71
WEI 699,PPM 243978,0.89
WEI 700,PPM 243975,3.18
WEI 701,PPM 243977,2.72
WEI 702,PPM 210208,8.08
WEI 703,PPM 243982,5.48
WEI 704,PPM 210219,3.50
WEI 705,PPM 243984,1.36
WEI 706,PPM 243988,1.19
WEI 707,PPM 210216,2.64
WEI 708,PPM 243990,1.70
WEI 709,PPM 243991,13.70
WEI 710,PPM 243993,3.14
WEI 711,PPM 243989,1.47
WEI 712,PPM 210225,4.75
WEI 713,PPM 210235,2.47
WEI 714,PPM 244005,2.64
WEI 715,PPM 244008,2.49
WEI 716,PPM 244003,6.47
WEI 717,PPM 210238,66.15
WEI 718,PPM 210245,0.54
WEI 719,PPM 210243,9.31
WEI 720,PPM 210250,5.47
WEI 721,PPM 244014,1.99
WEI 722,PPM 244016,4.82
WEI 723,PPM 210257,4.53
WEI 724,PPM 277083,2.35
WEI 725,PPM 210258,2.79
WEI 726,PPM 244017,5.94
WEI 727,PPM 244018,3.41
WEI 728,PPM 210266,5.31
WEI 729,PPM 210263,7.28
WEI 730,PPM 244023,1.93
WEI 731,PPM 244024,5.19
WEI 732,PPM 244027,0.94
WEI 733,PPM 244026,8.62
WEI 734,PPM 244025,4.24
WEI 735,PPM 210277,2.83
WEI 736,PPM 210279,9.94
WEI 737,PPM 244032,8.21
WEI 738,PPM 244034,1.43
WEI 739,PPM 244035,16.96
WEI 740,PPM 210287,1.93
WEI 741,PPM 210288,2.22
WEI 742,PPM 244039,3.31
WEI 743,PPM 244042,0.87
WEI 744,PPM 244043,0.91
WEI 745,PPM 210306,1.40
WEI 746,PPM 244047,3.74
WEI 747,PPM 277109,4.03
WEI 748,PPM 210315,4.78
WEI 749,PPM 244050,2.93
WEI 750,PPM 210314,2.39
WEI 751,PPM 244051,3.94
WEI 752,PPM 210318,3.73
WEI 753,PPM 244052,3.60
WEI 754,PPM 210325,4.72
WEI 755,PPM 244056,1.80
WEI 756,PPM 244060,9.79
WEI 757,PPM 244064,2.92
WEI 758,PPM 210337,1.00
WEI 759,PPM 210340,5.13
WEI 760,PPM 244070,6.98
WEI 761,PPM 244072,1.88
WEI 762,PPM 244068,4.66
WEI 763,PPM 244073,0.30
WEI 764,PPM 244075,2.81
WEI 765,PPM 244076,3.44
WEI 766,PPM 244082,0.13
WEI 767,PPM 210357,2.98
WEI 768,PPM 210359,3.42
WEI 769,PPM 210358,11.09
WEI 770,PPM 244088,4.30
WEI 771,PPM 244090,3.81
WEI 772,PPM 210365,2.99
WEI 773,PPM 244093,2.58
WEI 774,PPM 244094,2.38
WEI 775,PPM 210372,5.53
WEI 776,PPM 244105,4.82
WEI 777,PPM 210373,5.21
WEI 778,PPM 244109,4.66
WEI 779,PPM 244106,1.33
WEI 780,PPM 244112,4.24
WEI 781,PPM 244108,5.68
WEI 782,PPM 244114,3.48
WEI 783,PPM 244119,8.70
WEI 784,PPM 210401,4.17
WEI 785,PPM 210400,4.96
WEI 786,PPM 210403,4.13
WEI 787,PPM 244125,0.89
WEI 788,PPM 210408,2.39
WEI 789,PPM 244135,12.41
WEI 790,PPM 244126,2.84
WEI 791,PPM 244127,3.39
WEI 792,PPM 210415,1.89
WEI 793,PPM 244141,6.18
WEI 794,PPM 244140,2.41
WEI 795,PPM 210421,3.03
WEI 796,PPM 244138,8.97
WEI 797,PPM 210423,6.60
WEI 798,PPM 210426,0.11
WEI 799,PPM 210425,12.18
WEI 800,PPM 210427,3.63
WEI 801,PPM 244147,4.86
WEI 802,PPM 210433,1.68
WEI 803,PPM 244146,6.30
WEI 804,PPM 244154,14.47
WEI 805,PPM 244155,5.33
WEI 806,PPM 244159,2.69
WEI 807,PPM 244164,2.08
WEI 808,PPM 244162,2.33
WEI 809,PPM 210448,3.61
WEI 810,PPM 210449,3.22
WEI 811,PPM 210450,3.27
WEI 812,PPM 244166,8.52
WEI 813,PPM 210456,34.78
WEI 814,PPM 244176,1.49
WEI 815,PPM 244175,6.85
WEI 816,PPM 244178,1.68
WEI 817,PPM 210464,3.07
WEI 818,PPM 210466,2.41
WEI 819,PPM 244179,4.20
WEI 820,PPM 210468,2.50
WEI 821,PPM 210467,4.86
WEI 822,PPM 244180,3.39
WEI 823,PPM 210470,2.49
WEI 824,PPM 210474,2.30
WEI 825,PPM 244182,8.05
