name,x,y,z
ZC 17h 2848,-0.063538921465,-0.813908129121,-0.577508755613
ZC 5h 539,0.162889162651,0.816690678103,-0.553609480582
ZC 15h 2024,-0.505397636586,-0.655073254949,-0.561651368362
ZC 8h 211,-0.174437056192,0.294423140075,-0.939620523411
ZC 9h 1482,-0.351609410429,0.298945356929,-0.887131611469
ZC 12h 2622,-0.275699576462,-0.051990075162,-0.959836848440
