index1,index2,dist
GC 172,PPM 242676,0.65
GC 173,PPM 304726,0.43
GC 174,PPM 304728,0.80
GC 175,PPM 366853,2.20
GC 176,PPM 275860,4.24
GC 177,PPM 208583,2.43
GC 178,PPM 275862,1.68
GC 179,PPM 304731,0.44
GC 180,PPM 242681,1.80
GC 181,PPM 330081,1.27
GC 182,PPM 366856,1.09
GC 183,PPM 275867,2.79
GC 184,PPM 366858,0.96
GC 185,PPM 304734,0.68
GC 186,PPM 775090,0.41
GC 187,PPM 330085,0.58
GC 188,PPM 208598,0.52
GC 189,PPM 351723,0.57
GC 190,PPM 304742,1.66
GC 191,PPM 351727,0.25
GC 192,PPM 304744,0.17
GC 193,PPM 775091,1.57
GC 194,PPM 208610,0.36
GC 194,PPM 208610,0.87
GC 195,PPM 366860,1.25
GC 196,PPM 304747,1.29
GC 197,PPM 351729,1.49
GC 198,PPM 174697,0.66
GC 198,PPM 174697,0.42
GC 199,PPM 723513,2.70
GC 200,PPM 275885,1.64
GC 201,PPM 208620,3.67
GC 201,PPM 208620,2.70
GC 202,PPM 351733,1.25
GC 203,PPM 242692,0.83
GC 204,PPM 182095,1.64
GC 205,PPM 242697,1.13
GC 206,PPM 275891,0.79
GC 207,PPM 351742,1.07
GC 208,PPM 242701,1.05
GC 209,PPM 304760,0.24
GC 210,PPM 242702,1.06
GC 211,PPM 182101,3.01
GC 212,PPM 304761,1.39
GC 213,PPM 330103,0.87
GC 214,PPM 351744,0.91
GC 215,PPM 242705,0.37
GC 216,PPM 366865,0.55
GC 217,PPM 208636,1.46
GC 218,PPM 304767,1.87
GC 219,PPM 351749,1.45
GC 220,PPM 242711,0.68
GC 221,PPM 242716,1.19
GC 222,PPM 375923,0.21
GC 223,PPM 182115,1.03
GC 223,PPM 182115,1.49
GC 223,PPM 182115,0.94
GC 224,PPM 304778,1.01
GC 225,PPM 304777,0.64
GC 226,PPM 182117,2.14
GC 227,PPM 330113,0.83
GC 228,PPM 330114,1.23
GC 229,PPM 330115,0.88
GC 230,PPM 783674,2.75
GC 231,PPM 330117,1.23
GC 232,PPM 182118,1.30
GC 233,PPM 351761,2.47
GC 234,PPM 366872,1.59
GC 235,PPM 242731,0.62
GC 236,PPM 351758,1.16
GC 237,PPM 208662,0.61
GC 238,PPM 275913,0.45
GC 239,PPM 275915,0.62
GC 240,PPM 366874,0.48
GC 241,PPM 242738,1.78
GC 242,PPM 242737,0.81
GC 243,PPM 330123,1.37
GC 244,PPM 275919,1.30
GC 245,PPM 242742,1.07
GC 246,PPM 242744,0.71
GC 247,PPM 242745,0.75
GC 248,PPM 242747,51.63
GC 249,PPM 182141,1.43
GC 249,PPM 182141,2.09
GC 250,PPM 275926,1.52
GC 251,PPM 275928,1.03
GC 252,PPM 242751,1.46
GC 253,PPM 351766,0.09
GC 254,PPM 366878,0.76
GC 255,PPM 366881,0.80
GC 256,PPM 366884,2.79
GC 257,PPM 351769,0.44
GC 258,PPM 275935,0.27
GC 259,PPM 330130,0.38
GC 260,PPM 275936,0.85
GC 261,PPM 304799,1.98
GC 262,PPM 304801,0.73
GC 263,PPM 242755,0.80
GC 264,PPM 208684,1.51
GC 265,PPM 242756,0.43
GC 266,PPM 242758,1.37
GC 267,PPM 330135,0.90
GC 268,PPM 242760,2.00
GC 269,PPM 242762,0.93
GC 270,PPM 242762,7.86
GC 271,PPM 351777,2.57
GC 272,PPM 242765,2.15
GC 273,PPM 275947,1.16
GC 274,PPM 275949,0.51
GC 275,PPM 242769,1.43
GC 276,PPM 242771,1.63
GC 277,PPM 275952,1.56
GC 278,PPM 242772,2.44
GC 279,PPM 366888,1.11
GC 280,PPM 242774,1.37
GC 281,PPM 242775,0.87
GC 282,PPM 351784,1.24
GC 283,PPM 330143,1.57
GC 284,PPM 208709,1.67
GC 285,PPM 275958,1.05
GC 286,PPM 351786,0.13
GC 287,PPM 275959,0.97
GC 288,PPM 304821,0.95
GC 289,PPM 275960,1.60
GC 290,PPM 351790,0.50
GC 291,PPM 304822,0.94
GC 292,PPM 275962,2.68
GC 293,PPM 208717,0.97
GC 293,PPM 208717,0.55
GC 294,PPM 242785,1.75
GC 295,PPM 275964,1.65
GC 296,PPM 275965,0.93
GC 297,PPM 304830,1.09
GC 298,PPM 275966,1.97
GC 299,PPM 330157,2.11
GC 300,PPM 242788,1.22
GC 301,PPM 351795,1.99
GC 302,PPM 275972,1.04
GC 303,PPM 330159,0.39
GC 304,PPM 182206,0.24
GC 305,PPM 330160,0.74
GC 306,PPM 304837,0.76
GC 307,PPM 330163,0.51
GC 308,PPM 182211,0.40
GC 308,PPM 182211,1.41
GC 309,PPM 351798,2.07
GC 310,PPM 275976,2.88
GC 311,PPM 242800,0.77
GC 312,PPM 366896,2.66
GC 313,PPM 242801,1.38
GC 314,PPM 242803,3.65
GC 315,PPM 275979,0.27
GC 316,PPM 182216,0.89
GC 316,PPM 182216,0.71
GC 316,PPM 182216,0.39
GC 317,PPM 330171,0.80
GC 318,PPM 242804,0.71
GC 319,PPM 366901,1.28
GC 320,PPM 242810,1.47
GC 321,PPM 208766,1.61
GC 321,PPM 208766,1.27
GC 322,PPM 366914,312.26
GC 323,PPM 242811,0.66
GC 324,PPM 330183,0.68
GC 325,PPM 208767,0.62
GC 325,PPM 208767,1.32
GC 326,PPM 242813,2.03
GC 327,PPM 330182,0.63
GC 328,PPM 366905,1.01
GC 329,PPM 366899,1.00
GC 330,PPM 304856,0.41
GC 331,PPM 275985,1.46
GC 332,PPM 351807,1.60
GC 333,PPM 208775,0.92
GC 334,PPM 275988,0.65
GC 335,PPM 351806,0.85
GC 336,PPM 366918,6.34
GC 337,PPM 275989,3.06
GC 338,PPM 242818,1.94
GC 339,PPM 351811,0.35
GC 340,PPM 242822,1.24
GC 341,PPM 242824,1.15
GC 342,PPM 783688,0.88
GC 343,PPM 182240,1.09
GC 343,PPM 182240,0.90
GC 344,PPM 330203,0.72
GC 345,PPM 775116,0.78
GC 346,PPM 276002,1.11
GC 347,PPM 242828,1.53
GC 348,PPM 351817,1.03
GC 349,PPM 351818,0.94
GC 350,PPM 242831,1.24
GC 351,PPM 304874,1.33
GC 352,PPM 208795,0.63
GC 353,PPM 330212,1.05
GC 354,PPM 276005,21.51
GC 355,PPM 304876,0.84
GC 356,PPM 174720,3.00
GC 356,PPM 174720,2.88
GC 357,PPM 242836,0.57
GC 358,PPM 242835,2.92
GC 359,PPM 330217,0.46
GC 360,PPM 304886,0.64
GC 361,PPM 330222,0.85
GC 362,PPM 182264,0.99
GC 363,PPM 242850,0.64
GC 364,PPM 276020,0.85
GC 365,PPM 330227,0.79
GC 366,PPM 351825,1.02
GC 367,PPM 276023,1.59
GC 368,PPM 242852,1.12
GC 369,PPM 276030,0.08
GC 370,PPM 242853,0.88
GC 371,PPM 208831,2.78
GC 372,PPM 330233,1.11
GC 373,PPM 242855,1.38
GC 374,PPM 242858,0.87
GC 375,PPM 208842,1.64
GC 376,PPM 242860,0.76
GC 377,PPM 276040,0.35
GC 378,PPM 351837,0.56
GC 379,PPM 242863,1.66
GC 380,PPM 304901,2.29
GC 381,PPM 242867,0.52
GC 382,PPM 330240,1.09
GC 383,PPM 242868,0.66
GC 384,PPM 242871,0.40
GC 385,PPM 366934,1.11
GC 386,PPM 208848,1.41
GC 387,PPM 242872,0.66
GC 388,PPM 330243,0.89
GC 389,PPM 330244,1.82
GC 390,PPM 276048,2.01
GC 391,PPM 351840,1.49
GC 392,PPM 276051,1.60
GC 393,PPM 366935,2.17
GC 394,PPM 276052,0.77
GC 395,PPM 351843,3.91
GC 396,PPM 242877,1.22
GC 397,PPM 775127,1.65
GC 398,PPM 330252,1.78
GC 399,PPM 330251,0.49
GC 400,PPM 208864,0.89
GC 401,PPM 242882,1.50
GC 402,PPM 208867,0.66
GC 402,PPM 208867,0.25
GC 403,PPM 375944,1.13
GC 404,PPM 276065,170.90
GC 405,PPM 330263,2.50
GC 406,PPM 182318,1.20
GC 407,PPM 330262,0.33
GC 408,PPM 276065,0.37
GC 409,PPM 182322,1.70
GC 410,PPM 304931,1.61
GC 411,PPM 276072,2.02
GC 412,PPM 174729,2.45
GC 412,PPM 174729,2.36
GC 413,PPM 208884,1.27
GC 414,PPM 276074,5.20
GC 415,PPM 182329,2.39
GC 416,PPM 276078,0.53
GC 417,PPM 330272,0.61
GC 418,PPM 304941,1.06
GC 419,PPM 242897,1.00
GC 420,PPM 330275,0.48
GC 421,PPM 276085,1.34
GC 422,PPM 304953,150.41
GC 423,PPM 304950,1.12
GC 424,PPM 276089,0.80
GC 425,PPM 304952,2.03
GC 426,PPM 330280,1.07
GC 427,PPM 304951,1.97
GC 428,PPM 242901,0.76
GC 429,PPM 242902,1.08
GC 430,PPM 304953,1.07
GC 431,PPM 208910,0.52
GC 432,PPM 330286,1.54
GC 433,PPM 208912,0.85
GC 434,PPM 182348,1.52
GC 435,PPM 304961,0.36
GC 436,PPM 304962,0.49
GC 437,PPM 330291,0.18
GC 438,PPM 304963,0.73
GC 439,PPM 304967,0.29
GC 440,PPM 242913,1.14
GC 441,PPM 174733,2.23
GC 442,PPM 304968,1.16
GC 443,PPM 304969,0.36
GC 444,PPM 276110,0.64
GC 445,PPM 330296,0.59
GC 446,PPM 330299,0.18
GC 447,PPM 276117,1.04
GC 448,PPM 242922,1.75
GC 449,PPM 330301,0.81
GC 450,PPM 208932,0.70
GC 450,PPM 208932,2.05
GC 451,PPM 351869,1.30
GC 452,PPM 351870,0.92
GC 453,PPM 366951,1.29
GC 454,PPM 242927,0.89
GC 455,PPM 366947,1.21
GC 456,PPM 276126,1.13
GC 457,PPM 242931,0.26
GC 458,PPM 330309,0.10
GC 459,PPM 242932,0.77
GC 460,PPM 351881,5.75
GC 461,PPM 242933,0.39
GC 462,PPM 276135,0.73
GC 463,PPM 276139,1.19
GC 464,PPM 182382,1.39
GC 465,PPM 276141,0.61
GC 466,PPM 242949,0.99
GC 467,PPM 351888,1.37
GC 468,PPM 174741,1.01
GC 469,PPM 304990,1.41
GC 470,PPM 242955,0.56
GC 471,PPM 276148,1.47
GC 472,PPM 242957,0.50
GC 473,PPM 242959,1.85
GC 474,PPM 276149,4.06
GC 475,PPM 242962,0.24
GC 476,PPM 242961,0.12
GC 477,PPM 276150,1.04
GC 478,PPM 276152,1.99
GC 479,PPM 330319,0.51
GC 480,PPM 330322,2.29
GC 481,PPM 182394,2.00
GC 482,PPM 276156,0.52
GC 483,PPM 276158,0.14
GC 484,PPM 351895,0.48
GC 485,PPM 276157,3.00
GC 486,PPM 351898,1.08
GC 487,PPM 276159,2.14
GC 488,PPM 276160,1.98
GC 489,PPM 366960,0.44
GC 490,PPM 305004,1.36
GC 491,PPM 366965,1.44
GC 492,PPM 182398,1.57
GC 492,PPM 182398,1.70
GC 493,PPM 182399,1.18
GC 494,PPM 182400,1.48
GC 495,PPM 330324,1.02
GC 496,PPM 305009,0.76
GC 497,PPM 330325,1.81
GC 498,PPM 242971,1.15
GC 499,PPM 242970,0.96
GC 500,PPM 305011,1.01
GC 501,PPM 330327,0.89
GC 502,PPM 276173,1.15
GC 503,PPM 351907,2.02
GC 504,PPM 242979,1.23
GC 505,PPM 182410,4.22
GC 506,PPM 242980,1.21
GC 507,PPM 242981,0.69
GC 508,PPM 174750,1.62
GC 508,PPM 174750,0.24
GC 509,PPM 351914,6.70
GC 510,PPM 242986,0.93
GC 511,PPM 330336,1.61
GC 512,PPM 242987,0.75
GC 513,PPM 330338,1.60
GC 514,PPM 330338,2.62
GC 515,PPM 305025,2.17
GC 516,PPM 276182,1.39
GC 517,PPM 182425,1.03
GC 517,PPM 182425,0.85
GC 517,PPM 182425,2.19
GC 518,PPM 330343,1.36
GC 519,PPM 305030,1.55
GC 520,PPM 209028,1.36
GC 521,PPM 242999,0.76
GC 522,PPM 305034,0.09
GC 523,PPM 276193,0.55
GC 524,PPM 243001,0.02
GC 525,PPM 243005,1.47
GC 526,PPM 305041,2.59
GC 527,PPM 276196,1.12
GC 528,PPM 351922,0.40
GC 529,PPM 305040,1.59
GC 530,PPM 305043,0.54
GC 531,PPM 276197,3.48
GC 532,PPM 330354,0.57
GC 533,PPM 243021,0.25
GC 534,PPM 366977,0.72
GC 535,PPM 243022,0.75
GC 536,PPM 243024,1.44
GC 537,PPM 182442,1.98
GC 538,PPM 182443,0.72
GC 539,PPM 305051,2.81
GC 540,PPM 243025,2.66
GC 541,PPM 330364,0.54
GC 542,PPM 366979,1.90
GC 543,PPM 366978,0.50
GC 544,PPM 243033,0.20
GC 545,PPM 366981,0.61
GC 546,PPM 351932,1.80
GC 547,PPM 366983,1.03
GC 548,PPM 305060,1.65
GC 549,PPM 209059,0.67
GC 550,PPM 276217,1.08
GC 551,PPM 276215,2.84
GC 552,PPM 243037,1.25
GC 553,PPM 351931,0.74
GC 554,PPM 243039,1.01
GC 555,PPM 330376,2.23
GC 556,PPM 182461,0.52
GC 557,PPM 243043,1.26
GC 558,PPM 174758,1.72
GC 559,PPM 330380,0.72
GC 560,PPM 243045,1.08
GC 561,PPM 330381,0.17
GC 562,PPM 243053,2.60
GC 563,PPM 305086,3.97
GC 564,PPM 366987,0.28
GC 565,PPM 330386,1.32
GC 566,PPM 243059,1.82
GC 567,PPM 276227,0.36
GC 568,PPM 243061,1.14
GC 569,PPM 305092,0.63
GC 570,PPM 243062,1.15
GC 571,PPM 305095,1.04
GC 572,PPM 243066,0.56
GC 573,PPM 305101,1.99
GC 574,PPM 243067,0.89
GC 575,PPM 366992,0.58
GC 576,PPM 351949,1.62
GC 577,PPM 243070,0.84
GC 578,PPM 330396,0.19
GC 579,PPM 276236,1.88
GC 580,PPM 276237,1.23
GC 581,PPM 330399,0.18
GC 582,PPM 305105,1.03
GC 583,PPM 305110,1.38
GC 584,PPM 330404,2.15
GC 585,PPM 330405,0.77
GC 586,PPM 305114,0.45
GC 587,PPM 330403,0.41
GC 588,PPM 243083,0.95
GC 589,PPM 243084,0.72
GC 590,PPM 330407,1.73
GC 591,PPM 243089,1.47
GC 592,PPM 209120,0.51
GC 593,PPM 330406,1.17
GC 594,PPM 366999,0.44
GC 595,PPM 243093,0.69
GC 596,PPM 783713,4.08
GC 597,PPM 243095,2.32
GC 598,PPM 305120,3.29
GC 599,PPM 367001,0.57
GC 600,PPM 276248,2.43
GC 601,PPM 276249,1.51
GC 602,PPM 305122,2.14
GC 603,PPM 243101,0.05
GC 604,PPM 276250,0.59
GC 605,PPM 351956,6.67
GC 606,PPM 351956,0.86
GC 607,PPM 209142,1.10
GC 608,PPM 243110,1.15
GC 609,PPM 330414,0.50
GC 610,PPM 243107,0.93
GC 611,PPM 276256,0.79
GC 612,PPM 182517,1.03
GC 613,PPM 243108,1.77
GC 614,PPM 243109,1.89
GC 615,PPM 276259,1.32
GC 616,PPM 243111,0.07
GC 617,PPM 330421,1.22
GC 618,PPM 330422,1.24
GC 619,PPM 305138,0.78
GC 620,PPM 276266,0.49
GC 621,PPM 330427,0.79
GC 622,PPM 367011,1.20
GC 623,PPM 243124,0.70
GC 624,PPM 276271,1.13
GC 625,PPM 243125,1.85
GC 626,PPM 305142,1.86
GC 627,PPM 351967,0.75
GC 628,PPM 243127,1.47
GC 629,PPM 351966,0.51
GC 630,PPM 305149,1.68
GC 631,PPM 209182,0.94
GC 632,PPM 305151,1.41
GC 633,PPM 330434,0.96
GC 634,PPM 243139,1.29
GC 635,PPM 375971,1.38
GC 636,PPM 330438,2.55
GC 637,PPM 330437,1.30
GC 638,PPM 330437,6.99
GC 639,PPM 375963,0.57
GC 640,PPM 243148,0.90
GC 641,PPM 182574,0.71
GC 642,PPM 276290,1.94
GC 643,PPM 305159,0.05
GC 644,PPM 182575,1.78
GC 645,PPM 276292,0.34
GC 646,PPM 375968,1.55
GC 647,PPM 330443,1.27
GC 648,PPM 330444,0.42
GC 649,PPM 367019,0.99
GC 650,PPM 182578,2.80
GC 650,PPM 182578,1.69
GC 650,PPM 182578,0.79
GC 651,PPM 330447,0.98
GC 652,PPM 351984,2.66
GC 653,PPM 351980,1.20
GC 654,PPM 276298,0.69
GC 655,PPM 783715,0.63
GC 656,PPM 182585,1.13
GC 656,PPM 182585,1.35
GC 656,PPM 182585,0.94
GC 657,PPM 209214,1.18
GC 657,PPM 209214,0.50
GC 657,PPM 209214,0.15
GC 657,PPM 209214,0.42
GC 657,PPM 209214,0.46
GC 657,PPM 209214,1.52
GC 657,PPM 209214,0.66
GC 657,PPM 209214,1.51
GC 657,PPM 209214,0.59
GC 658,PPM 351983,1.79
GC 659,PPM 305174,0.44
GC 660,PPM 305178,1.03
GC 661,PPM 209218,0.72
GC 662,PPM 330455,0.61
GC 663,PPM 276307,1.00
GC 664,PPM 209224,2.07
GC 665,PPM 243176,0.26
GC 666,PPM 276315,0.13
GC 667,PPM 243179,2.22
GC 668,PPM 305188,1.97
GC 669,PPM 243183,1.48
GC 670,PPM 305192,0.30
GC 671,PPM 276330,2.57
GC 672,PPM 305197,1.66
GC 673,PPM 209244,0.80
GC 674,PPM 330469,0.99
GC 675,PPM 143851,1.50
GC 676,PPM 330468,1.17
GC 677,PPM 330470,0.29
GC 678,PPM 375967,0.45
GC 679,PPM 367024,0.49
GC 680,PPM 276334,1.30
GC 681,PPM 305200,0.98
GC 682,PPM 243192,0.94
GC 683,PPM 182626,1.27
GC 684,PPM 352001,0.73
GC 685,PPM 209250,1.98
GC 686,PPM 330472,0.54
GC 687,PPM 352003,1.08
GC 688,PPM 209258,1.67
GC 689,PPM 243199,1.13
GC 690,PPM 367027,0.30
GC 691,PPM 305210,2.27
GC 692,PPM 352006,1.54
GC 693,PPM 367032,1.85
GC 694,PPM 305214,0.67
GC 695,PPM 367028,0.51
GC 696,PPM 276347,0.46
GC 697,PPM 305220,1.55
GC 698,PPM 305220,10.81
GC 699,PPM 330479,0.83
GC 700,PPM 375970,1.89
GC 701,PPM 276348,1.55
GC 702,PPM 305219,1.38
GC 703,PPM 305217,1.27
GC 704,PPM 243215,1.09
GC 705,PPM 276349,0.42
GC 706,PPM 330484,1.16
GC 707,PPM 243227,1.56
GC 708,PPM 276358,1.28
GC 709,PPM 276359,0.35
GC 710,PPM 243229,1.13
GC 711,PPM 276362,1.32
GC 712,PPM 276363,0.55
GC 713,PPM 367033,1.24
GC 714,PPM 243232,0.91
GC 715,PPM 330492,0.52
GC 716,PPM 352018,2.66
GC 717,PPM 276368,1.22
GC 718,PPM 330495,0.70
GC 719,PPM 330494,2.44
GC 720,PPM 330497,0.49
GC 721,PPM 367042,2.03
GC 722,PPM 243238,1.73
GC 723,PPM 276376,1.94
GC 724,PPM 243243,2.01
GC 725,PPM 209307,0.26
GC 726,PPM 182676,0.39
GC 727,PPM 276377,0.07
GC 728,PPM 276379,1.34
GC 729,PPM 276380,1.57
GC 730,PPM 367052,2.17
GC 731,PPM 243252,0.25
GC 732,PPM 243250,1.09
GC 733,PPM 243255,1.63
GC 734,PPM 276387,1.77
GC 735,PPM 243258,0.39
GC 736,PPM 276395,2.34
GC 737,PPM 243261,0.24
GC 738,PPM 243261,79.78
GC 739,PPM 243264,1.16
GC 740,PPM 243270,0.75
GC 741,PPM 330530,1.07
GC 742,PPM 276401,1.02
GC 743,PPM 243277,0.61
GC 744,PPM 305269,0.86
GC 745,PPM 305271,1.30
GC 746,PPM 209342,0.21
GC 746,PPM 209342,0.36
GC 747,PPM 305273,1.54
GC 748,PPM 243283,1.93
GC 749,PPM 243285,0.26
GC 750,PPM 182703,1.22
GC 751,PPM 352037,1.27
GC 752,PPM 174798,3.32
GC 753,PPM 330540,0.51
GC 754,PPM 352040,0.95
GC 755,PPM 243290,0.17
GC 756,PPM 243294,2.02
GC 757,PPM 209360,0.96
GC 757,PPM 209360,2.91
GC 758,PPM 330547,0.69
GC 759,PPM 305294,1.51
GC 760,PPM 305297,0.56
GC 761,PPM 243302,1.54
GC 762,PPM 367064,1.43
GC 763,PPM 330550,0.35
GC 764,PPM 243309,1.36
GC 765,PPM 182734,1.41
GC 766,PPM 305302,0.08
GC 767,PPM 305305,1.00
GC 768,PPM 367067,0.64
GC 769,PPM 330559,1.81
GC 770,PPM 182742,1.15
GC 770,PPM 182742,0.72
GC 771,PPM 182746,1.00
GC 772,PPM 367069,0.72
GC 773,PPM 276438,0.44
GC 774,PPM 243324,0.69
GC 775,PPM 276439,2.57
GC 776,PPM 276442,2.02
GC 777,PPM 243328,0.92
GC 778,PPM 305314,0.38
GC 779,PPM 276448,2.75
GC 780,PPM 305326,1.37
GC 781,PPM 330570,1.67
GC 782,PPM 375977,1.59
GC 783,PPM 243337,3.69
GC 784,PPM 243337,1.22
GC 785,PPM 305328,1.77
GC 786,PPM 352058,0.39
GC 787,PPM 243339,0.81
GC 788,PPM 367074,0.42
GC 789,PPM 330571,0.61
GC 790,PPM 243345,12.10
GC 791,PPM 243345,1.16
GC 792,PPM 174810,1.29
GC 793,PPM 276466,0.47
GC 794,PPM 276465,1.61
GC 795,PPM 243350,0.35
GC 796,PPM 367079,0.27
GC 797,PPM 330580,1.04
GC 798,PPM 305337,0.94
GC 799,PPM 243352,0.61
GC 800,PPM 243352,7.34
GC 801,PPM 305340,1.30
GC 802,PPM 305339,1.12
GC 803,PPM 330584,2.70
GC 804,PPM 352065,0.97
GC 805,PPM 182790,1.67
GC 806,PPM 352066,1.27
GC 807,PPM 209449,0.85
GC 808,PPM 276472,1.82
GC 809,PPM 305350,0.94
GC 810,PPM 352062,1.52
GC 811,PPM 352063,1.11
GC 812,PPM 352070,2.60
GC 813,PPM 352070,9.28
GC 814,PPM 276480,1.98
GC 815,PPM 243366,1.29
GC 816,PPM 243368,1.17
GC 817,PPM 243370,0.59
GC 818,PPM 182801,1.25
GC 819,PPM 305356,0.07
GC 820,PPM 276484,0.74
GC 821,PPM 305360,0.79
GC 822,PPM 305361,1.01
GC 823,PPM 305362,1.04
GC 824,PPM 330601,0.92
GC 825,PPM 352077,0.93
GC 826,PPM 276490,2.88
GC 827,PPM 330599,0.33
GC 828,PPM 276492,0.29
GC 829,PPM 243383,1.04
GC 830,PPM 276494,0.92
GC 831,PPM 305367,2.84
